task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA52872_비주얼핏 키캡키링_추가제작_B1,PO074721,PNA52872-생각하는늑대,배경지,,100,100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rectMTmDAHRz01Jyt&Aq5EA=rect7VbwGn2N4dInk,Order_PNA52872_Visualfit_KeycapKeyring_Blister_bg_paper_77x171.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/gfVuIxme0qEIXiLeWNvrNw/imuBXgsM-WfsG4jBCVcOKjpFTtrQNEARRk3mrqbaib0m-BSm6-mf8uxJzGubzmAzdzMqv1WeljoROD0QA-YLUOQnDDHbwDwFBasticb8N91Q9B1tZP3pwDqM1VhpzI3y-4fzBTh1uYpf1RYjABolEVvsMAnTX1qBYdS-BaeM7f9PfZuDMEXnrEm1p9tyDSYgOlslHumZ39QM-guk2usDiR4urYz4N5cFNKSc4QbYq_8/JhSNMry3gyeRtjpkjS5JSOlZbMSbtqb3kP8md2NIQ38),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,,육승미,07월,
PNA52417_커넥트 6in1 케이블키트_B1,PO074726,PNA52417-IBK기업은행,사각스티커(커넥트 6in1 케이블키트),,50,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recjTgNLtdP66Av7M&Aq5EA=recZ5UWFQJThz4OtC,Order_PNA52417_ConnectCableKit_Sticker_49x33.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/6NoUwBs8Tfk6vX-DsCb5dg/iKjH6WU3hbbvD3VBo8viNxCQnmpWcXKXofcGtH7aSxzRffoLOvdHbfTcQnFRyUnB5ncM0RLXP_GIQhg71nkMGV7RTXio5xOqw5wNRtDNHwambPQ4ilgOxyhkVyrD3gVTJxUIefSAd488o7wKomvL_csl2LHZ9uw-v9HjBVGSQYnSNuxOHwskKtw3ZYImWCmeEQz8Kx4Ua9iLC0X6tn8F9Q/-UU3uX4FT86UsjqWv7rpY9W20ID0cVPSYrZNUfQpuF4),서울디지털인쇄협동조합,2026.7.16,2026.7.22,,,,육승미,07월,
PNA52938_풀커버 스티치 노트_A1,PO074731,PNA52938-무신사,풀커버스티치노트(디지털인쇄),"풀커버스티치노트(레드프린팅)(커버), 풀커버스티치노트(레드프린팅)(스티치), 풀커버스티치노트(레드프린팅)(내지)",50,55,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec6GTppz2wNOztWw&Aq5EA=recJXNQ4cJZwcE74q,"""Order_,PNA52938_FullCover_StitchNote.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/4rwnzRDPoS-TyAtxda93zw/Jom8gixOb1Rm8pHdHTWMvLWHUe-xgjkoGCuaCbNUbkH96wvPpQuoYdU_JAza7cC9b0LP1FjZZyGMvdaAnIpVLcZ0A2atNex8eGgaldR4vRXtK3AE57FcYizNDVr_5-qf10dKN-pIOzb5-6ZMB7dH65nOYfuBIU8KfJUsl79vueVFF2MSoBDUfRDyHnWEs1sFn8K323PkyLRaKXQbwsZdyA/dLmx5E--xRY-ZRFBDtppWhcsZABBdzTE8y0Fnc0tSls)""",서울디지털인쇄협동조합,2026.7.20,2026.7.24,,,,육승미,07월,
PNA52961_Eco 페이퍼박스_D1,PO074739,PNA52961-뷰키코리아,웰컴페이퍼(ECO 페이퍼박스_반투명),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec54Uo3VbM9YLSvB&Aq5EA=recntkT0oQzAA4eUM,Order_PNA52961_EcoPaperbox_Welcomepaper_Black_137x197.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/O9VDSBQ-9kgD6L9nLcY-2g/9n3TzHOaP4vbpVET7pXlHW6bVWMIAVhxjE2bFYC7zJIbZyhV4iVlTP6HYepuqevu47SAvLWYyz9K126hIeoao3TCj1rvVFPsBNWZk9rbsaUj4Jq0eGnjfC8mzrpedrzg-LEwlW62aeNI6TdB4c91rU8CIM2zHw3-R-zFkAsg-OYkbmJ640QKgcaIZU66JbPyE_ciVk2inMPDeZKR3WDssnH1j5nT5iWlLe_I3uOuIYw/59Czo645tvEIQMZ4ocPIsplUn4MzLsXTvnqKloOsOOs),서울디지털인쇄협동조합,2026.7.20,2026.7.27,,,2026.7.20 10:16오전,육승미,07월,
PNA52961_브랜디드 피규어_A1,PO074734,PNA52961-뷰키코리아,배경지(기본),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recczTEcOswKtbQza&Aq5EA=recntkT0oQzAA4eUM,Order_PNA52961_BrandedFigure_bg_paper_57x65.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/gw9BNyI6Xf53fp6P4NszAg/Z9rsZ8tLqwt_s34CxyuoV01UjrE_hha1BdniiTLFnYeO_9fQAESjCo2obFfiNZLIOQdkkLo0oyOyjD3NymIIByi96L2jnf50hh9gJxr_yZMl240hVdeccaMdmD9v6HDRTPX5KSPcKiZLGlq35HoW4Hm-YPTO2XT5_I7OvY3wYU3MMn71DDBNQLjR3Y3vqAbUUdYxvIn7ElOl-HEKYXxnJg/EQNU92-v3eux3T-Vi--ZsV18_YcytJ8EAQhRfooa6Ic),서울디지털인쇄협동조합,2026.7.20,2026.7.22,,,2026.7.20 10:16오전,육승미,07월,
PNA52961_Eco 페이퍼박스_B1,PO074736,PNA52961-뷰키코리아,띠지(ECO 페이퍼박스),,100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=reckjyC5XvQlVMwg4&Aq5EA=recntkT0oQzAA4eUM,Order_PNA52961_EcoPaperbox_Band_216x95.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/uNN6pYT9au1vNCmBVHJEvw/t0TdZ68pex9c0M09QEoJWh3p6SK-aq9Tn6q0LmJpdm7GyTFPb-C3nfCeCbnknj4wWMUnlUEwEOSWuOVo4Io-ybvpuCWaHzh6gB-MEBfmp-uAIVIzpVLjDk_-8g898mxMwN9yp2pntKqTAlCom3M2hhva5R3amV-VeE2VHQIVRrjkwnGJnRlyh1X6jbEcaxYGVpo5Xpe3QsLVXbbPiWE7fw/XYwDbDmlJVeRn1ZRe2TF5i8_RCNkvGhxXhM-zWmW6h8),서울디지털인쇄협동조합,2026.7.20,2026.7.27,,,2026.7.20 10:16오전,육승미,07월,
PNA52964_아이덴티티 스티커팩_A1,PO074729,PNA52964-일로와,아이덴티티스티커팩,"배경지, OPP, 아이덴티티스티커팩(리무버블유포지6개입 )",200,205,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recmfNZBD3SDDF93n&Aq5EA=recC7TJ3q8avU2c80,Order_PNA52964_PO074729.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/1zARdc84P7prV7CWMtXneA/mlHfV_Kh0-ZWqdaDSfsbhqHrGcOT0_QMTGBs0EZ_Qqf0Xry9sqgkRnfpysA0J8-EY5iKXioOcRFHyChV0ZJ6Gnj-rRw9_rbmK9r-LbxGEPydMW975MKygYTd3A5x0bZsekEAS3-upHWUWMhCEpZZATeq_h0vIw8nesLX14m_fS7Dqd-jS0fAgR4aqEvuP6tI/mvKOfm7DjIgltjnGtbjD7T3PADDYlgJY5YywDGw7Z5w),서울디지털인쇄협동조합,2026.7.20,2026.7.29,,,2026.7.20 10:16오전,육승미,07월,
PNA52795_브랜디드 피규어 키링_A2,PO074601,PNA52795-메틀러토레도,브랜디드피규어키링,"UV, 피규어부품(헤어/모자), 핸드블록(B), 피규어부품(손), 본드접착(키링), 실버팩, UV, 브랜디드피규어(기본피규어)",200,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recDBJJovdQzzniXm&Aq5EA=recVdH2kcvnolTwRj,"""Order_,PNA52795_BrandedFigure_Keyring.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/5m1QIbLD2Qad9DLrMoeb6A/C9ZoPf35ZR4ks6uWugVsR-A8mAtPaMK5Dz9LHX844LvJePiVOVokZvmAuUjGC3THxzWhymhaaNIPnKTo5IhtqhxATplq8RD90RCRAtS8jhIpCPT6at2kuhjciVinXPltBBZpTlj5lwjh0bjp600MMFqFV_eFTdEt7UrA3ZvU6nDVqTRyYywC-gwxvUyskaI-AX6W8H7MT-EWwTEClViTIw/PGDpzNHjba_gqv_o_tsDJMS195EK8_MmLdW_GD9vM78)""",엠알오즈(MROZ),2026.7.13,2026.7.29,,,,육승미,07월,
PNA52876_카드트레이 피규어 세트_A2,PO074640,PNA52876-희망디딤돌인천센터,카드트레이피규어세트,"카드트레이피규어세트, 지퍼팩",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recYgBp7YzkuLlZcR&Aq5EA=recjllJDijP0H79ci,"""Order_,PNA52876_FigureSet_Cardtray.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/3YOFK2iwmvErieiUUmY10g/mEa0-_hQe5AyjhsSOprImNVDNtnz29rCg3GFH4j92qsorPmZXVkv5WQGuSz9hvsq5_-oC6R_yxG2f-qnUoZTHtRaINxRVp38V2yLqIC1xYWQgkhJlgsC5D_aAvMU13ybNhG4FsDlK1qwykGVsYKCEyB_sOqyXx6L57qPVeCg2JfpWd8HJuO8DU0e5VQC44yL/NGF4KXG2BM1RjXEg-E2WVrUd1UHh6vL4kRyqJwlWUTY)""",엠알오즈(MROZ),2026.7.14,2026.7.27,,,2026.7.14 4:53오후,육승미,07월,
PNA52876_브랜디드 피규어_A2,PO074638,PNA52876-희망디딤돌인천센터,브랜디드피규어,"UV, 지퍼백, 브랜디드피규어(기본피규어), UV",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recEsrNW6sd1a4i0N&Aq5EA=recjllJDijP0H79ci,"""Order_PNA52876_BrandedFigure,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/WkbZfYV6tjC6uRrveDLQXQ/tKPM95tblcxjOv3s1Ay7VovBQfMY1aJmD5LZI5iBRv6Xo1xv7-pO9tg1sXxz_VBwNWPOOLcgBVqWMkxXQhsZbm5O266qyI_sd-zFGuanng1xuFr303QFcbMvdjAi5ye2niXQnck1N_LIGFgUtzcE6rPU8Tq2WCAdQFNR4IyVWY6VPV-Y1etYM8yJHpZsBhWH/Hhck3GeUVWLgRND-34WNcwYj4ZG_6zX79h_1XKt1Nmg)""",엠알오즈(MROZ),2026.7.14,2026.7.27,,,2026.7.14 4:53오후,육승미,07월,
PNA52734_브랜디드 피규어 키링 [1]_A2,PO074677,PNA52734-한양대학교일반대학원총학생회,브랜디드피규어키링,"브랜디드피규어(기본피규어), 피규어부품(손), 실버팩, 본드접착(키링), 피규어부품(헤어/모자), UV",125,126,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recT7MsUmEnIv9bN1&Aq5EA=recw9yoOhAbRnaS2A,"""Order_,PNA52734_BrandedFigure_Keyring_A2.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/K4p004CwRMlhCJAmnnyCQw/a4NTzFhtvkEUF-mMF79aMQTE0vUTskMnG_mKtdhRWdYXRz0QefU-uKXjw9nTLCA_JaPznmlFj4Xex-dkuTdalbT8UTABbxkk1vS_-KmIHq1veb5iDE5W_My_wwsFx2W1TZlS3YuNFw9CuyxThlMUGZuY2AryrD1QB_trAw493XiLoei0C-dIKs9wkCObN-gQe8iXt-s37VKgkwaelAe2vw/_LLp7YP5Xk5OONqZRbvaSw_56p6wz3nhi8x_Be6F4BE)""",엠알오즈(MROZ),2026.7.15,2026.8.3,,,,육승미,07월,
PNA52734_브랜디드 피규어 키링 [2]_A2,PO074675,PNA52734-한양대학교일반대학원총학생회,브랜디드피규어키링,"브랜디드피규어(기본피규어), UV, 실버팩, 피규어부품(헤어/모자), 피규어부품(손), 본드접착(키링)",125,126,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recv3SoyEvtBGwTac&Aq5EA=recw9yoOhAbRnaS2A,"""Order_,PNA52734_BrandedFigure_Keyring_A1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/cg4J_UuppPQvr7GGxG7OQg/axa8EFwyj6FfXTmbUo6deXSXKOCXeuQNrJi1SGUQh9qbGx3VS04Ji0Il-FRdAdPJ6W5rURTrWtRjnDmT-XCFgoWHop4ZQegqhcbMjqnv5jEgtsVB1f_Br5cW_RL1jVf7zpVVx2KjI_dd_PjUTHLE8KWc-vi7RmWlomAQwaap7J8RN0CX99gwdsRUNrRhn8Wbwuddj3UGDB8O91OG59CdYg/J2frcOPfQD9n1CvUxSohHdSf0_1sfbQsoLIet_y-DII)""",엠알오즈(MROZ),2026.7.15,2026.8.3,,,,육승미,07월,
PNA52148_브랜디드 피규어 키링 [1]_재제작_A2,PO074684,PNA52148-한국관광공사,브랜디드피규어키링,"실버팩, 핸드블록(C), 브랜디드피규어(기본피규어), UV, 피규어부품(헤어/모자), 본드접착(키링), 피규어부품(손)",,122,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recGJ9tsTFj2tcoh9&Aq5EA=recquTAbSayBWV0AH,"""Order_,PNA52148_BrandedFigure_Keyring.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/kUx24w1yXrWoqsbfzrZLeA/fF73u5Kcccrd6TLAZuWtDqHuBoClMZvYiYQGL7u2iaRae_aZzr5nNunh1cQIzi85bkZNXU9aY3d9kUqHSyeaIB5TIia-4iYSKZvkFTJKyVv0TlsVfJVXEgMXJ55NtcURCmVgbC1Jwx62kiV5LVapSTyBgnsthNbk0180U6ry55Ww3amhvWfAXcBD30_kdSILMIiGT77u4cQyjKTiCz3JHA/Yr7rn1IbE8gahCMguATOEXp9TuydrNMB5dEPAcGEazs)""",엠알오즈(MROZ),2026.7.16,2026.7.20,,,,육승미,07월,
PNA52927_펜홀더 피규어 세트_A2,PO074693,PNA52927-한국수력원자력새울원자력본부,펜홀더피규어세트,"UV, 펜홀더피규어세트, 지퍼백",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recSrOfumhC6qGB6b&Aq5EA=reca6os8uh1vgcwyh,"""Order_,PNA52927_FigureSet_Penholder.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/5LzTw-wjKVfF6GLPuSNhNQ/O6nSZw5TbtiOSHyt7q9U5Sq7JYHqVPP-vGkUndKbt0YwWIxs4_b7DNF3IBQe6eB2UFNjMFd4-I7bwLf-1xHvu6HygV8NGAHdXjS7H3Yh3JcQS49CAD-F_ISbkDjz6i9fth8Z3UFq9xTD1wV-aPXhCZV_o0HjrscAp9IgCGz7tZ3OOyCpp-7zBbBEyAtZAF10/9YlG0Q4GlHGZgrvXqgnMMvjjTrH9sw67jz1KpJCJoLg)""",엠알오즈(MROZ),2026.7.16,2026.8.3,,,2026.7.16 11:52오전,육승미,07월,
PNA52927_브랜디드 피규어 [2]_A2,PO074688,PNA52927-한국수력원자력새울원자력본부,브랜디드피규어,"브랜디드피규어(기본피규어), UV, 지퍼백",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recivJkl7WVMjejqb&Aq5EA=reca6os8uh1vgcwyh,"""Order_,PNA52927_BrandedFigure_A1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/oz6J4K73UmIeebSMmxO2_g/M5WJFc1m_BeULqysZpWTmB02xv0jM2aijWKxASwnQJAUe_Lc_Jy15rmvLaoXpnceT4ceTswMKLPRyKEFQkIdq_9GmzkRpzIZDgfPjQNknocFG5heZb_ewmR3XJ8Q0Betoh0jP31eFV5QYERz5GqswierKlQwCfzQtCnV8D64rfRQMJdN05D4yvuKYbMwiMKH/TdunjOsLcVS1qiJEvzuNfJZ2kaUkPpkrpV26HNY4Lm4)""",엠알오즈(MROZ),2026.7.16,2026.8.3,,,2026.7.16 11:52오전,육승미,07월,
PNA52927_브랜디드 피규어 [1]_A2,PO074691,PNA52927-한국수력원자력새울원자력본부,브랜디드피규어,"UV, 지퍼백, 브랜디드피규어(기본피규어)",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec3ox90xBpOwfRom&Aq5EA=reca6os8uh1vgcwyh,"""Order_,PNA52927_BrandedFigure_A1.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/vwRJQEjZwdGEfKsm8h3XAw/3G_wFX_zD2oIrThsLUy_rJ8foKppZfOILzxPa-oosonR98tvPaV3bpebbXcSS49Gf6D6ZsOTMomt8VKOc2jMYShfS2g4gB4YGu2pe0HtDIJ-FCXSwHDExdeAhBefqDqyph5EhfGOxAaaQbAWQ131yp8LywjgPH5Zw4OukDf6Foz9_lP7E2pehty-n6LR9Uu4/UIBDoH4m6tWxhe3Qx6latN3UOB_jVRsWb1WvdDN5DQQ)""",엠알오즈(MROZ),2026.7.16,2026.8.3,,,2026.7.16 11:52오전,육승미,07월,
PNA52321_브랜디드 피규어 키링_A2,PO074714,PNA52321-소만사,브랜디드피규어키링,"본드접착(키링), 피규어부품(헤어/모자), 실버팩, UV, 핸드블록(A), 피규어부품(손), 브랜디드피규어(기본피규어)",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recQZsR4EYMk11JNu&Aq5EA=recJpcpAMS6WxQ2eC,"""Order_,PNA52321_BrandedFigure_Keyring.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/MF0OlRnLVqLsrhxFzn1dvg/hODVAbwE8x75oSbj5Hc1wrYG1aY7gPLykz81c8PI3FOSZsnNqO6x3hr1kbyP3NssW7eSLFdw5P9TAL3ogCFkzNwkm1feZGcWMLTiJ3qZm6H5Lglo13czm5SMQOgvjB0o5l1LnJm3ejQABDfMI_DBnaQ8y4w1CpQU7TJDMl3zYf7F1U7naWHzX94qLAeszSLPGlQUbc13BM8QYuiLISME4A/REyje7KLoPJqwU6C-QvUfdWIFsJyeexWyBLjg0Q-Mhs)""",엠알오즈(MROZ),2026.7.16,2026.8.3,,,,육승미,07월,
PNA52961_브랜디드 피규어_A2,PO074737,PNA52961-뷰키코리아,브랜디드피규어,"브랜디드피규어(기본피규어), 지퍼백, UV",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recrgs9PICOMJbWpE&Aq5EA=recntkT0oQzAA4eUM,"""Order_,PNA52961_BrandedFigure.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/OmXTsWCVKnp5kmPWf1NB5w/XIUHuZ7Qpm73B4T8rBZROo9Nn4Of3tGsf09JMhyCMOuoW2Ay7MiQhohVWUl01rAjXbA3Ua_Me5-dIFWVyj1MSD0R-7c-EO-2dFh6B4pVSWXSz5J21e1VTaRBHa4F88YgURAET2EaZiGNJVUBea8hvAEJcfhdqp3Jt2fFMD4qUClCiwyNdN2ZYJmOUAWOYckf/idJCYQap813qcOwPWFUyy-DGScfxHFDAAVWeZGp3dGk)""",엠알오즈(MROZ),2026.7.20,2026.7.29,,,,육승미,07월,
PNA52519_그립잇_A2,PO074530,PNA52519-큐로홀딩스(일리카페코리아),그립잇(인쇄+조립),"그립잇(사각), 샘플, OPP","0, 1",2,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recPLKwHchtbq9GBd&Aq5EA=reczvAzwf7R6KSm8C,Order_PNA52519_PO074530.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/Va5DDQhahEBldfGwudEiXw/0f24mw0yrMX03RK-G-wrOu7F71rjMGIXgdPOwg0GFU2sqeiU3XildmDbpQLXznr_JLxocBOK7BHUEGLaVRk_wKY3t_EJvjuKPGnJLfgOjzF7yAKVaXhD3hBQ4BsuDO1OBtipTvzF8DdFp16SX43dKp6wiX01h3W4vVAsgoKbwpYPyEALcBheNrTVoOmC712R/ZLoh1tUUYEFunpmH6Jr3VMaDlLD7YlCZGtuYyb0b2RA),이지굿스,2026.7.9,2026.7.14,입하완료,,,육승미,07월,
PNA51387_에디션 골프공 6구_C1,PO074441,PNA51387-현대위아,틴케이스+스펀지패드,"스펀지패드, 틴케이스, 레이저각인",200,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec8MLFx1O8I2SVGi&Aq5EA=recGLVNADF9DZfdAw,"""Order_,PNA51387_EditionGolfball_Tincase_Laser.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/D-kJdtTGgueJjgJSai2EMg/K-NVlSQLB_8LlpowjKaaUNCs4idaqmvbfWledMUbkSxmYfDELgBfE_SqPmwhgX2Qq26WNcavBhCqPckfpkCIaNP8TFKQyx1VlCGgNLQJB8dIFde_AjXKu6eorgX0K1m9sJ_gZay9znJKb7cUWoQh1WzNBFtdHZUZh1J8thKlb1zcRHIRF0QZaxLnw4bD5_YXrYzulw4yB6neQLayMOK8FA/4fbygmc411gX_L8u6ia9kZ48m4iEgXMyZl2cTAOumz0)""",주식회사 기억니은 (구. 화영),2026.7.6,2026.7.20,,,,육승미,07월,
PNA52895_에센셜 장우산_A1,PO074506,PNA52895-피플앤드테크놀러지,에센셜장우산,"전사, 레이저각인, 에센셜장우산(세트_본품및우산집), 단품박스(블랙박스), 전사",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recAVaaVp9U2dhks1&Aq5EA=recK9Fk5aaZFmg3Rb,Order_PNA52895_PO074506.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/Tt1Yexn0Q2Koiz6OndMceQ/G9oR6wNNt0Y3RP7TmCnQ5Hc18DhL-Q2084q-7J0u8ya7dCZ4o3eByemzJXzOWFf_VycA03qiU-QDTcQz-viSnnwZ2-2qs0cuZa0C53_y4sYyr1E0PHwBUms0tLQR0-2CSq-YWFpkwa2sW6OTU7hGw6eGg-0O47xQasL7FQmHgW1pzmBgGsPKU9QOc_Fh36cW/QOAkqdSEssG3LuhJnueSyEkXQExu6OZCxluL2k5ej0Y),협립코리아,2026.7.8,2026.7.21,,,,육승미,07월,
PNA41401-내부(CX) 샘플카드,PO074516,PNA41401-내부(CX),커스텀제작 요청사항,,600,600,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recVMxnDFavc0oevY&Aq5EA=recbQlUd0KslN1IOT,Order_PNA41401_PO074516.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/jgoHrLoTYwnX5JMy3YPNlw/Z-Cyt6zIhhP8skNIAEiRNqgB6cBUcuG4NurdBTkj82p5b37HMyfSjxjX4_W3pfUe5KjTkjbfvCi9IPTpCS23x2mRbi7NbQMA9nkrQxGq77CKtk075oz_itm4YjQYioAOJw5hIxSDvLAq9NU6Pcl1mG9cmFtvkW_sm8r8Vt6usUI97A21Q8LXZXkqsTcMkM2s/5A4rEGmwNl3M9FyXtwHUF9vaCGG2INNI6WPC6i5fa1w),(주)청산인쇄,2026.7.8,2026.7.22,,,2026.7.8 4:06오후,이난영,07월,
PNA38461_0709_1751,PO074539,PNA38461-26년7월_재고생산,스탠다드단품박스(그레이.6호),,,1000,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recH4bmrsFivH0dOR&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074539.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/76zxBLcxD2LYNK_Hc38qtw/OmLqV1oylCJNO0ephcGOqlcJo9DJeDjiWOSyhMIbsGo3Yh5hR0FVRZKPp5Bo5QLyk1B2tHGx2AEtpWkosrPSYA76P9Ftbu2XAnM2IWurWUPanBSIXRB2DcPhA9D_cIKDtbVmZ2sfZbSbGLplhzQhLFI1kc3Obem6TBolJbCtxLpsNGuK_79pJatzzfCymYF9/DHXcBoh0TSVdaBRtdVlP2v2VlkeVaq83zoORkB2xHlc),(주)청산인쇄,2026.7.9,2026.7.23,,,2026.7.9 1:51오후,이난영,07월,
PNA52766_풀커버 스프링노트_A1,PO074585,PNA52766-메디테라피,풀컬러스프링노트,"풀컬러스프링노트_커버, 풀컬러스프링노트_내지(무지), 풀커버스프링노트_스프링, OPP",100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recrzBCkLRHhKYmYc&UvxrW=recxcUudU9ZZH9Rcw&Aq5EA=rec0n8QpVvUShScDX,"""Order_,PNA52766_FullcoverSpringnote_Cover_Colorprinting.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784520000000/6ej1NvtPZbjh2pTQ-7UiAw/fmSF_f0Xhp42zjt81rGH6-aUWsiVRjGHVTw-5DE21-Tex3UjiB53lyy8zy0fOtuGe72r0v8NPhrjY8dSUthDyAR55sJ-N3H-VxmtTPO9rHIXlRBzWhInpKdEs3ovJP6qe3_UXCWZhVye9MQertDnla1RrJZR87vHuAPjY8e21-6w3go3slEgyXsCPD__Gl0963gLqwIrWGnhFiTzpvQkv2QczuiVUABzIjBIM91RqPw/jgOwtM4j7BcVEpgRCOHGVaj56_1695CgJfJiSISwsbU)""",(주)청산인쇄,2026.7.10,2026.7.23,,,2026.7.10 4:41오후,이난영,07월,
