파츠명 (Long ver),굿즈 연결 현황 (from item),발주서명칭,1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,파츠 총 제작 리드타임_100개,파츠 총 제작 리드타임_300개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,제작협력사,파츠 유형,파츠졸업 Status
PT5388-샘플(실크)_신명인쇄,슬림 터보 선풍기,샘플(실크),36000,,,,,,,,,,3,3,3,3,3,신명인쇄,Printing Parts,
PT5390-실크_팬톤지정1색_신명인쇄,슬림 터보 선풍기,실크_팬톤지정1색,36000,2520,1260,1220,1212,1206,1202,1201,1201,1200,5,5,5,7,9,신명인쇄,Printing Parts,
PT5438-실크_실버1도_신명인쇄,,실크_실버1도,,,,,,,,,,,0,0,,0,0,신명인쇄,Printing Parts,
PT5532-실크_1색(화이트.블랙)_전면_신명인쇄,"픽미 핸들 텀블러 , 베러댄 텀블러 ",실크_1색(화이트.블랙)_전면,150000,150000,35700,35500,35400,35400,35400,35400,0,0,0,0,,0,0,신명인쇄,Printing Parts,
PT5533-실크_지정1색_전면_신명인쇄,"픽미 핸들 텀블러 , 베러댄 텀블러 ",실크_지정1색_전면,21000,2120,1060,1020,1012,1006,1002,1001,1001,1000,0,0,,0,0,신명인쇄,Printing Parts,
PT5535-샘플(실크)_본제작과동일옵션_신명인쇄,픽미 핸들 텀블러 ,샘플(실크),170000,170000,55700,55500,55400,55400,55400,55400,20000,0,0,0,,0,0,신명인쇄,Printing Parts,
PT5544-샘플(실크)_본제작과동일옵션_신명인쇄,베러댄 텀블러 ,샘플(실크)_본제작과동일옵션,170000,170000,55700,55500,55400,55400,55400,55400,20000,0,0,0,,0,0,신명인쇄,Printing Parts,
PT1651-UV_단면부분_클립아트펜_디자인방위대,클립 아트펜,UV(클립 아트펜_단면),10000,,267,267,267,200,200,200,200,200,2,2,2,3,4,신시어리웨일즈 주식회사,Printing Parts,
PT0990-UV_화이트1색_버티컬무선충전패드_낭만인쇄소,버티컬 무선충전패드,버티컬 무선충전패드 UV_화이트1색,20000,980,980,980,980,980,980,980,980,980,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1661-UV_양면_클립아트펜_디자인방위대,클립 아트펜,UV(클립 아트펜_양면),10000,,534,534,500,400,400,400,400,400,2,2,2,3,4,신시어리웨일즈 주식회사,Printing Parts,
PT0992-UV_4도_버티컬무선충전패드_낭만인쇄소,버티컬 무선충전패드,버티컬 무선충전패드 UV_4도,20000,980,980,980,980,980,980,980,980,980,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1665-UV_단면전체_클립아트펜_디자인방위대,클립 아트펜,UV(클립 아트펜_단면),10000,,267,267,267,200,200,200,200,200,2,2,2,3,4,신시어리웨일즈 주식회사,Printing Parts,
PT1772-UV_동일시안_프레젠트골프공_마이골프볼,프레젠트 골프공 3구,UV,20000,750,750,750,750,750,750,750,750,750,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1774-UV_개별시안_프레젠트골프공_마이골프볼,프레젠트 골프공 3구,UV,20000,750,750,750,750,750,750,750,750,750,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1380-UV_4도_동일시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,UV(동일시안)_4도,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1381-UV_4도_2종시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,UV(2종시안)_4도,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1382-UV_4도_개별시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,UV(개별시안)_4도,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT1383-샘플_4도_개별시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,샘플(샘플)_4도,32502,,,,,,,,,,5,5,5,5,5,신시어리웨일즈 주식회사,Printing Parts,
PT1384-샘플_4도_2종시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,샘플(샘플)_4도,11834,,,,,,,,,,5,5,5,5,5,신시어리웨일즈 주식회사,Printing Parts,
PT1385-샘플_4도_동일시안_에디션골프공_마이골프볼,에디션 골프공 & 볼마커 6구 세트,샘플(샘플)_4도,6667,,,,,,,,,,5,5,5,5,5,신시어리웨일즈 주식회사,Printing Parts,
PT2257-샘플(UV인쇄)_전체_와이이케이글래스주식회사,아트워크 레더 다이어리,UV_전면,16175,8528,8528,8528,8528,8528,7880,7831,7530,7225,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT2273-UV_전체_와이이케이글래스주식회사,아트워크 레더 다이어리,UV_전체,10000,2353,2353,2353,2353,2353,2353,2353,2353,2353,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT2439-샘플(UV인쇄)_외부전체_와이이케이글래스주식회사,베케이션 여권케이스,샘플_외부전체,10000,1176,1176,1176,1176,1176,1176,1176,1176,1176,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT2440-UV_외부전체_와이이케이글래스주식회사,베케이션 여권케이스,UV_외부전체,10000,1176,1176,1176,1176,1176,1176,1176,1176,1176,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT2625-샘플(본제작과동일옵션),버티컬 무선충전패드,샘플(본제작과동일옵션),20000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT2629-샘플(본제작과동일옵션),클립 아트펜,샘플(본제작과동일옵션),10000,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT2639-샘플(본제작과동일옵션),프레젠트 골프공 3구,샘플(본제작과동일옵션),20000,0,0,0,0,0,0,0,0,0,5,5,5,5,5,신시어리웨일즈 주식회사,Printing Parts,
PT3246-UV_버튼링_와이이케이글래스주식회사,퀵 버튼링 노트,UV_버튼링,910,910,910,910,910,910,910,910,910,910,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT3262-샘플(UV인쇄)_버튼링_와이이케이글래스주식회사,퀵 버튼링 노트,샘플(UV인쇄)_버튼링,7871,,,,,,,,,,4,4,4,4,4,신시어리웨일즈 주식회사,Printing Parts,
PT3838-샘플(UV인쇄)_전면_와이이케이글래스주식회사,테크 미니 파우치,샘플(UV인쇄)_전면,22270,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT3840-UV_전면_와이이케이글래스주식회사,테크 미니 파우치,UV_전면,1100,1100,1100,1100,1100,1100,1100,1100,950,950,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT3902-샘플(UV인쇄)_호언,리멤버 탁상시계,샘플(UV인쇄),30000,1800,1500,1200,1200,1200,1200,1200,1200,1200,6,6,6,6,6,신시어리웨일즈 주식회사,Printing Parts,
PT3903-UV_부분인쇄_호언,리멤버 탁상시계,UV(리멤버 탁상시계_부분),30000,1200,900,717,670,635,612,610,605,602,3,4,5,8,10,신시어리웨일즈 주식회사,Printing Parts,
PT3904-UV_전체인쇄_호언,리멤버 탁상시계,UV(리멤버 탁상시계_전체),30000,1800,1500,1317,1270,1235,1212,1210,1205,1202,3,4,5,8,10,신시어리웨일즈 주식회사,Printing Parts,
PT4099-샘플(UV풀컬러)_클립_호언,와이드클립 펜,샘플(UV풀컬러)_클립,30000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4100-샘플(UV풀컬러)_펜바디_호언,와이드클립 펜,샘플(UV풀컬러)_펜바디,30000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4101-UV_풀컬러_클립_호언,와이드클립 펜,UV_풀컬러_클립,,330,330,330,330,330,330,330,330,330,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4102-UV_풀컬러_펜바디_호언,와이드클립 펜,UV_풀컬러_펜바디,,330,330,330,330,330,330,330,330,330,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4193-샘플(UV풀컬러)_클립+펜바디_호언,와이드클립 펜,샘플(UV풀컬러)_클립+펜바디,,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4229-샘플(UV)_풀컬러_전면_와이이케이글래스주식회사,베이직 도킹형 보조배터리,샘플(베이직도킹형보조배터리_UV),10000,444,444,444,444,444,444,444,444,444,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4230-샘플(UV)_풀컬러_전후면_와이이케이글래스주식회사,베이직 도킹형 보조배터리,샘플(베이직도킹형보조배터리_UV),10000,444,444,444,444,444,444,444,444,444,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4235-UV_풀컬러_전면_와이이케이글래스주식회사,베이직 도킹형 보조배터리,UV(베이직도킹형보조배터리_전면),10000,444,444,444,444,444,444,444,444,444,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4236-UV_풀컬러_후면(거치대)_와이이케이글래스주식회사,베이직 도킹형 보조배터리,UV(베이직도킹형보조배터리_후면),10000,444,444,444,444,444,444,444,444,444,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4237-UV_풀컬러_전후면_와이이케이글래스주식회사,베이직 도킹형 보조배터리,UV(베이직도킹형보조배터리_전후면),10000,888,888,888,888,888,888,888,888,888,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4238-샘플(UV)_풀컬러_후면(거치대)_와이이케이글래스주식회사,베이직 도킹형 보조배터리,샘플(베이직도킹형보조배터리_UV),10000,444,444,444,444,444,444,444,444,444,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4261-샘플(UV)_풀컬러_전면_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,샘플(퀵차지보조배터리_UV),10000,381,381,381,381,381,381,381,381,381,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4281-샘플(UV)_풀컬러_전후면_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,샘플(퀵차지보조배터리_UV),10000,762,762,762,762,762,762,762,762,762,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4282-샘플(UV)_풀컬러_후면_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,샘플(퀵차지보조배터리_UV),10000,381,381,381,381,381,381,381,381,381,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4285-UV_풀컬러_전면_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,UV(퀵차지보조배터리_전면),10000,381,381,381,381,381,381,381,381,381,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4286-UV_풀컬러_후면(거치대)_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,UV(퀵차지보조배터리_후면),5000,950,950,850,800,750,750,750,750,750,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4287-UV_풀컬러_전후면_와이이케이글래스주식회사,퀵차지 도킹형 보조배터리,UV(퀵차지보조배터리_전후면),10000,762,762,762,762,762,762,762,762,762,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4306-샘플(프리미엄)_풀컬러_전면_호언,그래픽배너 대용량 보조배터리,샘플(그래픽배너 보조배터리_UV),20000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4310-UV(프리미엄)_풀컬러_전면_호언,그래픽배너 대용량 보조배터리,UV(그래픽배너 보조배터리),20000,1026,1026,1026,1026,1026,1026,1026,1026,1026,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4589-샘플_신시어리웨일즈,라이트 샤오미펜,샘플,10500,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4590-UV_신시어리웨일즈,라이트 샤오미펜,UV,,345,345,345,345,345,345,345,345,345,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4660-UV_풀컬러_신시어리웨일즈,베이직 무선충전 마우스패드,UV_풀컬러,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,2,3,5,8,10,신시어리웨일즈 주식회사,Printing Parts,
PT4667-샘플(UV)_풀컬러_신시어리웨일즈,베이직 무선충전 마우스패드,샘플(UV)_풀컬러,1600,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4677-샘플(UV)_풀컬러_본발주동일옵션_신시어리웨일즈,밸류 무선충전 마우스패드,샘플(밸류마우스패드_UV_풀컬러),1600,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4684-UV_풀컬러_마우스패드_신시어리웨일즈,밸류 무선충전 마우스패드,UV(밸류마우스패드_풀컬러),1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4685-UV_풀컬러_무선충전패드_신시어리웨일즈,밸류 무선충전 마우스패드,UV(밸류마우스패드_풀컬러),900,900,900,900,900,900,900,900,900,900,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4738-UV_상단_신시어리웨일즈,월드와이드 멀티어댑터,UV_상단,533,533,533,533,533,533,533,533,533,533,2,2,3,5,6,신시어리웨일즈 주식회사,Printing Parts,
PT4739-UV_측면_신시어리웨일즈,월드와이드 멀티어댑터,UV_측면,533,533,533,533,533,533,533,533,533,533,2,2,3,5,6,신시어리웨일즈 주식회사,Printing Parts,
PT4743-샘플(UV)_본발주동일옵션_신시어리웨일즈,월드와이드 멀티어댑터,샘플(UV)_본발주동일옵션,533,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4836-UV_펜중앙&손잡이2곳_신시어리웨일즈,핸디링 미니 선풍기,UV_펜중앙&손잡이2곳,10000,571,571,571,571,571,571,571,571,571,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4837-샘플(UV)_펜중앙&손잡이2곳_신시어리웨일즈,핸디링 미니 선풍기,샘플(UV)_펜중앙&손잡이2곳,571,571,571,571,571,571,571,571,0,0,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4841-UV_풀컬러_신시어리웨일즈,아이콘 케이블홀더 세트,UV_풀컬러,10000,260,260,260,260,260,260,260,260,260,3,3,3,8,9,신시어리웨일즈 주식회사,Printing Parts,
PT4847-샘플(UV)_풀컬러_신시어리웨일즈,아이콘 케이블홀더 세트,샘플(UV)_풀컬러,11468,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4863-UV_전면중앙_신시어리웨일즈,킵세이프 마그넷 배터리 Slim,UV_전면중앙,550,550,550,550,550,550,550,550,550,550,2,3,5,8,10,신시어리웨일즈 주식회사,Printing Parts,
PT4874-샘플(UV인쇄)_신시어리웨일즈,킵세이프 마그넷 배터리 Slim,샘플(UV인쇄),550,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4891-UV_개별시안_신시어리웨일즈,챔피언 피규어 트로피,UV,10350,423,423,423,423,423,423,423,423,423,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4893-UV_동일시안_신시어리웨일즈,챔피언 피규어 트로피,UV,10350,423,423,423,423,423,423,423,423,423,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4894-UV_신시어리웨일즈,스펙트럼 컬러펜,UV,10000,182,182,182,182,182,182,182,182,182,2,2,2,3,4,신시어리웨일즈 주식회사,Printing Parts,
PT4895-UV_신시어리웨일즈,센텐스 펜,UV,10000,286,286,286,286,286,286,286,286,286,2,2,2,3,4,신시어리웨일즈 주식회사,Printing Parts,
PT4910-디지털인쇄_블랙_개별시안_신시어리웨일즈,심볼 아크릴 트로피,디지털인쇄_블랙,120,120,120,120,120,120,120,120,120,120,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4912-UV_신시어리웨일즈,파워업 PD 충전기 65W,UV,10000,364,364,364,364,364,364,364,364,364,3,2,3,4,5,신시어리웨일즈 주식회사,Printing Parts,
PT4914-샘플(UV풀컬러)_신시어리웨일즈,파워업 PD 충전기 65W,샘플(UV풀컬러),19000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4930-샘플(UV인쇄)_신시어리웨일즈,센텐스 펜,샘플(UV인쇄),10000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4936-UV_클립_신시어리웨일즈,슈가케인 펜,UV_클립,0,154,154,154,154,154,154,154,154,154,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT4937-UV_바디_신시어리웨일즈,슈가케인 펜,UV_바디,0,154,154,154,154,154,154,154,154,154,3,2,3,4,6,신시어리웨일즈 주식회사,Printing Parts,
PT4938-샘플(UV인쇄)_본제작과동일옵션_신시어리웨일즈,슈가케인 펜,샘플(UV인쇄)_본제작과동일옵션,10000,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4949-샘플(UV인쇄)_신시어리웨일즈,브릭스탠드 멀티충전기,샘플(UV인쇄),11000,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT4950-UV_신시어리웨일즈,브릭스탠드 멀티충전기,UV,11000,455,455,455,455,455,455,455,455,455,3,3,4,6,8,신시어리웨일즈 주식회사,Printing Parts,
PT4962-샘플(UV)_신시어리웨일즈,챔피언 피규어 트로피,샘플(UV),10300,373,373,373,373,373,373,373,373,373,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4984-UV_풀컬러_개별시안_신시어리웨일즈,"몰스킨 데일리 노트, 몰스킨 2026 다이어리",UV_풀컬러,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,5,6,7,11,13,신시어리웨일즈 주식회사,Printing Parts,
PT4985-샘플(UV)_풀컬러_신시어리웨일즈주식회사,몰스킨 데일리 노트,샘플(UV)_풀컬러,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT4990-UV_풀컬러_동일시안_신시어리웨일즈,"몰스킨 2026 다이어리, 몰스킨 데일리 노트",UV_풀컬러,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,4,5,8,10,신시어리웨일즈 주식회사,Printing Parts,
PT5076-밸류메모큐브(ver2)_풀컬러_측면_신시어리웨일즈주식회사,밸류 메모큐브,밸류메모큐브(ver2)_풀컬러_측면,10000,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,4,5,9,13,신시어리웨일즈 주식회사,Printing Parts,
PT5089-샘플(UV)_풀컬러_신시어리웨일즈주식회사,몰스킨 2026 다이어리,샘플(UV)_풀컬러,27273,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT5093-샘플(UV)_풀컬러_측면_신시어리웨일즈주식회사,밸류 메모큐브,샘플(UV)_풀컬러_측면,13900,5400,5400,5400,5400,5400,5350,5300,5200,5200,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT5097-UV_전면중앙_19x47_신시어리웨일즈주식회사,오아시스 미니 마사지건,UV_전면중앙,606,606,606,606,606,606,606,606,606,606,3,4,5,8,11,신시어리웨일즈 주식회사,Printing Parts,
PT5100-샘플(UV)_풀컬러_신시어리웨일즈주식회사,오아시스 미니 마사지건,샘플(UV)_풀컬러,49525,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT5105-UV(5000mAh)_전면_49x84_신시어리웨일즈주식회사,"킵세이프 마그넷 배터리 Max, 킵세이프 마그넷 배터리 Lite",UV(5000mAh)_전면,10000,373,373,373,373,373,373,373,373,373,2,3,3,5,6,신시어리웨일즈 주식회사,Printing Parts,
PT5108-UV(10000mAh)_전면_54x87.5_신시어리웨일즈주식회사,킵세이프 마그넷 배터리 Max,UV(10000mAh)_전면,10000,498,498,498,498,498,498,498,498,498,2,3,4,6,8,신시어리웨일즈 주식회사,Printing Parts,
PT5109-샘플_UV풀컬러_신시어리웨일즈주식회사,"킵세이프 마그넷 배터리 Max, 킵세이프 마그넷 배터리 Lite",샘플_UV풀컬러,10000,,,,,,,,,,2,2,2,2,2,신시어리웨일즈 주식회사,Printing Parts,
PT5134-UV_단면_95x15_신시어리웨일즈주식회사,커넥트 6in1 케이블키트,UV_단면,303,303,303,303,303,303,303,303,303,303,2,3,3,4,4,신시어리웨일즈 주식회사,Printing Parts,
PT5135-UV_양면_95x15_신시어리웨일즈주식회사,커넥트 6in1 케이블키트,UV_양면,606,606,606,606,606,606,606,606,606,606,3,4,4,6,6,신시어리웨일즈 주식회사,Printing Parts,
PT5137-샘플(UV)_본발주동일옵션_신시어리웨일즈주식회사,커넥트 6in1 케이블키트,샘플(UV),12979,,,,,,,,,,3,3,3,3,3,신시어리웨일즈 주식회사,Printing Parts,
PT5155-UV_분할인쇄_신시어리웨일즈주식회사,챔피언 피규어 트로피,UV,10350,5350,5350,5350,5350,5350,5350,5350,5350,5350,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT5212-UV_풀컬러_전면_신시어리웨일즈주식회사,레더스킨 다이어리,UV_풀컬러_전면,10000,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,5,6,9,13,신시어리웨일즈 주식회사,Printing Parts,
PT5213-샘플(UV)_풀컬러_전면_신시어리웨일즈주식회사,레더스킨 다이어리,샘플(UV)_풀컬러_전면,10000,1500,1500,1500,1500,1500,1500,1500,1500,1500,3,5,6,9,13,신시어리웨일즈 주식회사,Printing Parts,
PT5214-샘플(UV)_풀컬러_전면_신시어리웨일즈주식회사,내추럴 노트,샘플(UV)_풀컬러_전면,,,,,,,,,,,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
PT5215-UV_풀컬러_전면_신시어리웨일즈주식회사,내추럴 노트,UV_풀컬러_전면,,,,,,,,,,,0,0,,0,0,신시어리웨일즈 주식회사,Printing Parts,
