프로젝트명 (Short ver.),총 매출액,주문내역 금액 합계(from order),CX Specialist,발주 신청일 (기능),출고 요청일 (최초 출고일 기준),최종 출고일,배송 방식,출고방식 (확정),출고 날짜(월),드랍박스 링크
PNA38119-에프엠커뮤니케이션즈,5613740,5613740,송지영,2025.12.26,2026-01-12,2026-01-12,고객직접퀵배차,,2026-01,https://www.dropbox.com/scl/fo/pv7hr3ekptgpehj48rnr3/AMZY3R3JDVihAH6yuiFwAF4?rlkey=2oifgobeevdq5rc73hsq29pv7&dl=0
PNA38127-융하인리히,9001300,9001300,채효경,2025.12.23,2026-01-12,2026-03-09,퀵(수도권),,"2026-01, 2026-03",https://www.dropbox.com/scl/fo/qvwykalbbbffxcejq4i9b/AJNZiJIaXrTuFP9y1XHSnuE?rlkey=b3q401xuhspfhrgogytbalfnt&dl=0
PNA38139-충북자립지원전담기관,20000000,20000000,지윤미,2025.12.18,2026-01-12,2026-01-12,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/b0ddycd24u9bcid9nauza/AKwpsHJDLLi4rzM-v78kEVc?rlkey=6s4io1w7876cn1yievew1j3g9&dl=0
PNA38152-네오다임,4960340,4960340,채효경,2025.12.22,2026-01-12,2026-01-12,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/sukxa6alrqb456mglws4w/AIWSg5ckz_hhSMeUIOjwFZA?rlkey=wji25j1unhxnc0e51z8hnqoo5&dl=0
PNA38187-ASML,3007840,3007840,채효경,2025.12.18,2026-01-12,2026-01-12,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/6luzspi38t3ksngehchtx/AGIxGfMVXpspDC5YTp1vR3c?rlkey=ghf6cp7kglagq9wlswm5wtun1&dl=0
PNA38198-세이브더칠드런남부지역본부,1881220,1881220,김령은,2025.12.30,2026-01-12,2026-01-12,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/hlo9z7rnwh0yryyq4g8qb/AEQoeJKFtEKJBasGg0OIu38?rlkey=rbfrmjrbukjy9nvxs3pxyxhl2&dl=0
PNA38229-파트원커뮤니케이션(한화에어로스페이스),1812800,1812800,송지영,2025.12.29,2026-01-12,2026-01-12,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/pq1z4o2e2wx8v8vo8z315/AO4IpanfZFaUWOemj37ls5g?rlkey=2j2hi61ldaxi28ldqyedhhc95&dl=0
PNA38283-NHN,1389300,1389300,채효경,2025.12.24,2026-01-12,2026-01-12,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/i8o3ttamb1tv0adwog6ej/ABO3h0_0Ia4NB5h9uvcW6cI?rlkey=j6pipr90fu3nfwcf0ond2amib&dl=0
PNA38305-(주)굳앤트,1472020,1472020,채효경,2025.12.30,2026-01-12,2026-01-12,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/pu094vxocciqac5tla7re/ANr8hIbpBmkDV_QHySNArqw?rlkey=1c8mn5zpqqxn8grsipw3pwmb0&dl=0
PNA38333-서울AI재단,2038300,2038300,지윤미,2025.12.31,2026-01-12,2026-01-12,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/64qalx6dcehrg0eebrsbp/AN0CMGEx58hXXJFsqAs0ZZY?rlkey=0t5irp76hze0sis6zn7r1d9q0&dl=0
PNA38344-한국양성평등교육진흥원,2907300,2907300,이은지,2026.1.1,2026-01-12,2026-01-12,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/pwg6nksrjy8at6xd4hc1r/ANq2WAarRf4TlAWjqz82pco?rlkey=tjekml7thlbze7th90sapvdf3&dl=0
PNA36620-파워플레이어,5833300,5833300,송지영,2025.12.19,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/89ahb57q1xwdau77bu4hz/AIT6mR92y3yTsX9QqwYZkww?rlkey=w90jgx39yx3l65zqfnsr47zi9&dl=0
PNA37863-티비테크애드,3973200,3973200,이은지,2025.12.18,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/n3x2p4onuhw07sjsgb5hp/APYawsaKgA21LgWDeiBrD4s?rlkey=iddi3l9zxdg2sh9e8x4h75u8u&dl=0
PNA37887-데이원컴퍼니,3690500,3690500,채효경,2025.12.26,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/72y9lx53ko3trr76b6xym/ANjtXqK5i7Mkgf2ZoOt7S48?rlkey=jqd3vqsck9bx627140i57rky3&dl=0
PNA37972-서울대학교,4162500,4146000,이은지,2025.12.19,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/cx38ntpv8grczybsnkju1/AGf9MJw8UdN9RIturU5zE5U?rlkey=kki3nv5mtd2t73vfjrjqb32jx&dl=0
PNA38116-건강보험심사평가원,1969550,1969550,채효경,2025.12.29,2026-01-13,2026-01-13,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/e26zkokqcztq012ij8fdb/ADfe4_qrSraO7qwG0I60Rtc?rlkey=693q7vh14j14dxtrg8im2c8p3&dl=0
PNA38200-Based,1239260,1239260,김령은,2025.12.23,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/eb1itbj7k77mw8ndmi14d/AJL3AfbqiUkCt_7XvTmaclc?rlkey=1vcbtnhgppcte7ve24mqh6igb&dl=0
PNA38226-이원정보기술,860750,860750,채효경,2025.12.31,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/25d76kuj0w847zxy287ft/AIJcwRuHGGLjPhvwNM8vlF4?rlkey=oquqpqiae0pqeijbp3q5cv5w0&dl=0
PNA38265-LIG넥스원,1221330,1221330,김령은,2026.1.2,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/geso29b3t9r31caylqf94/AAkescs3GRQNOCesB3EHd-M?rlkey=lx3qoh27iuj18ijog2rapyjui&dl=0
PNA38272-서울대학교경영대학,921800,921800,김령은,2026.1.2,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/mm60it2mttj798yk7eqy8/AD477VVrXqGONM5hxaxOcCo?rlkey=6bsw2wbkesypj7zcckr760puo&dl=0
PNA38328-폴로엔터프라이즈,5113460,5113460,이은지,2025.12.30,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/o2xmwlsal0onxt94utnfb/AEOi4JT2xhQYpUsmhPgFXzA?rlkey=80nzctaci8qj6sjcdt1keg94q&dl=0
PNA38334-서울공예박물관,8330300,8330300,김령은,2025.12.29,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/4hl92rhxuhuwyb8fjjrfj/ADNoSp3w5zKx_wm5OfbTXM8?rlkey=nlgj7t8fh9pg5a92cknbfvqlt&dl=0
PNA50023-메디픽셀,1653300,1653300,이은지,2026.1.2,2026-01-13,2026-01-13,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/73qdzk13mt2a99robwr2y/AJxsMfozWTXu0t664k7juto?rlkey=9hw5nvbxb8t9akou4l1micerf&dl=0
PNA38019-쿠팡,12771484,12771484,현동원,2025.12.26,2026-01-14,2026-01-15,"택배(일반), 퀵(수도권)",,2026-01,https://www.dropbox.com/scl/fo/jwc1gamqssv8z8twrqn64/AOagDyYrpdNKw0yCsFPtHys?rlkey=43lstozr6dpcojtbgusqkzbm7&dl=0
PNA38022-코익스,7469000,7469000,현동원,2025.12.19,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/q6wsnvfadm3ynewjg8v9v/ADn7r9D1RkMWlmrn63281FA?rlkey=br69076mypxu8amc9rss3ftmx&dl=0
PNA38068-휴메딕스,19134500,19134500,송지영,2025.12.22,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/n1k6skuvsh6d4w9rdadjn/AMLmQPVn1R-_E0ScsJec9Hs?rlkey=6nhgj2sfku7om3ma55ji4bxr8&dl=0
PNA38208-아이파트너스코리아(본제작),8495300,8495300,이은지,2025.12.22,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/02mk4cu3gnh3wiwk0a1eg/AEhiRpy44NjQSBrQ_ByEaXU?rlkey=8ct78dglp4zb331kv9r186w7m&dl=0
PNA38253-고위공직자범죄수사처,4373050,4373050,현동원,2026.1.5,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/jhb5tfvz9ctviec938zjd/AJCFJypT0a3o79Ak9TUk5gQ?rlkey=jiq8farw0xivlbxuhy4nkz0ax&dl=0
PNA38275-함께만드는세상,3314520,3314520,현동원,2026.1.2,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/84vhthakbubyqvof1bzlp/AOQFDkaaG-Z1GPSaovhf_ts?rlkey=9cvs2js2tsm8ddvimnmfbar9h&dl=0
PNA38292-삼성SDS,4799300,4799300,김령은,2026.1.2,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/30bj2v41skcba1j3puf3p/AMGc0k95kYjMv4sgAuES2SI?rlkey=pyp4hwd99eqwra02r1a9rx0hg&dl=0
PNA38363-한국산업기술문화재단,5855300,5855300,황휘민,2025.12.30,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/apx2grnwce5yqk91s7xc5/AF5Xy7CJoMI6E1V3S4tFGq4?rlkey=ijeztsehukrj14bhjxgcxvzid&dl=0
PNA38367-마이디어스(샘플제작),119900,119900,이은지,2026.1.7,2026-01-14,2026-01-14,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/kazhcngjt8omy2bheu84w/AMRlo-ZiqYDZQOGY4C0tB8I?rlkey=o069bpw36yb0blimznicutsw7&dl=0
PNA36100-브리지스톤타이어,5173300,5173300,지윤미,2025.12.18,2026-01-15,2026-01-15,"퀵(수도권), 택배(일반)",,2026-01,https://www.dropbox.com/scl/fo/n8wls6k645a32ap1cjles/AFoAbZ0vU9qQNkEMqDhWcTw?rlkey=637lmjcds7g888gzesttxrfwg&dl=0
PNA37981-미리어드아이피(주),1870550,1870550,이은지,2025.12.26,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/58il7tjjur6vq1zv3a8ix/AJGN9UQbjiKaLzCAPPUlaIY?rlkey=48w56xio3hlp73cb46kgfh1xc&dl=0
PNA38029-아이이에이,1763300,1763300,채효경,2025.12.19,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/03qgl6077crzusf898b6k/ALBxA-twd0A8ePEg9DLWQbY?rlkey=jrtib8hvp5g5y63v08tjvw0mp&dl=0
PNA38140-서도비엔아이(주),791010,791010,김령은,2025.12.19,2026-01-15,2026-01-15,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/kc9dpgm1fj85iq4d29f0a/AIvXvtQR-CyHWAU2XIHO_2k?rlkey=jmom4sepca77fx5vfr7p7w30u&dl=0
PNA38188-신세계아이앤씨,682531,682531,채효경,2025.12.31,2026-01-15,2026-01-15,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/vv5gppsejjxbcnwm71e1j/AFOlAWSxRhCWoJRncsaRNzo?rlkey=7amwspyg0ntvphtp1b0ot4pgo&dl=0
PNA38191-코드박스,4480300,4480300,지윤미,2025.12.22,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/30hpyx7xecnspf1c0ramv/AFyH1-U8cP9MpXKi_SbRZJ8?rlkey=hkntqor81bnv4umyabzhn6k0c&dl=0
PNA38217-씨엠에스랩,508200,508200,채효경,2026.1.2,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/lglzodtw11ykyes04sctg/AI0UJ_mAL_EYa-FPNLNyLgE?rlkey=7vl6joum2q9ci477rd4n9l8xk&dl=0
PNA38243-네이버웹툰,4949450,4949450,채효경,2026.1.7,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/w0xusgd6x56h0tbz5sxuk/ACA-CKSlcAOLWq6wAbRX60c?rlkey=dshqgwxi5zoyjd36ao8i35wmj&dl=0
PNA38288-메틀러토레도코리아,2940300,2940300,채효경,2025.12.31,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/tk06ltp6n344i8gqp58ho/ALM2iIzqvVZK6nqo23rhx0I?rlkey=8bc7ngdwuakv8shua3d908mrb&dl=0
PNA50019-청춘곳간,1477850,1477850,김령은,2026.1.2,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/pzrhy26qsqa4sx672hww6/ADLxtphsFNxNvi5eXVsB8F0?rlkey=24i0hvredanbg51b5qoftd9ui&dl=0
PNA38362-평택시공익활동지원센터,2749200,2749200,이은지,2025.12.30,2026-01-15,2026-01-15,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/qu7nqru3hfqv4gnepk8f9/ANVDQGpmK-xM6Ye9DYiqChk?rlkey=8913wmg5ew0epmx35mxxa2ecc&dl=0
PNA38374-삼성SDS,1103300,1103300,지윤미,2025.12.30,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/6otoxbgwyd7h4r7pgv2oi/AMfVKYFlPbzLiDep_xWVSPo?rlkey=t4fkbph9httydff2f1h2aoznl&dl=0
PNA38411-플래닛다츠,883520,883520,현동원,2026.1.5,2026-01-15,2026-01-15,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/sf77goszgryzn70a8qxnv/ACeC8g65iGcJOpFRfo_EsOE?rlkey=nzai6wfg1w4zy6lxxg23tm1le&dl=0
PNA50041-HDC현대산업개발,1389300,1389300,이은지,2026.1.8,2026-01-15,2026-01-15,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/kjye6j9sffqx3m0mglb9s/ACORhAWV-wFTnlqhfT0rDvY?rlkey=ow647als55wzuhf809plngev7&dl=0
PNA37007-CJ대한통운건설부문,4768500,4768500,현동원,2025.12.29,2026-01-16,2026-01-16,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/6y53dej1od8fnhug5g8gq/AD7NOpyf4aZ0wa1vQsUAxgI?rlkey=v9vyujax0nmukbwimf7p2izv6&dl=0
PNA37091-스튜디오팡파레,2133890,2133890,채효경,2026.1.5,2026-01-16,2026-01-16,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/4lte6sltvklholo09yrre/AJfrS_xmjBknoNY8a6XA_Yo?rlkey=q254m45ur1xkolpy1yccb5iz4&dl=0
PNA38211-피코코리아,7156820,7156820,현동원,2025.12.26,2026-01-16,2026-01-16,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/rr6hep1jjlgkh4ocktyjt/ANcb4sugHOjKRKvd1VMPUSc?rlkey=0i43hj3xo426qeb0nqhn06pyq&dl=0
PNA38235-헤이데이,3633080,3633080,현동원,2026.1.12,2026-01-16,2026-02-10,"퀵(수도권), 택배(일반)",,"2026-02, 2026-01",https://www.dropbox.com/scl/fo/2wreii5665vzpopx9xbvu/AAnWagf-nOIJWzfLCIZHu5Y?rlkey=9xal8zt3cu8aadjg8ggtdcb4s&dl=0
PNA38246-디자인철철,3182410,3182410,현동원,2025.12.24,2026-01-16,2026-01-16,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/fk4rxehw59i4mg0rmdk12/ABNIH-EfSBr6E5jtDHVKwBs?rlkey=sjwoe8zd9cx10hfuzfiwsviy9&dl=0
PNA38299-한화호텔앤드리조트,9948290,9948290,김령은,2025.12.30,2026-01-16,2026-01-16,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/nak3lbd3o79i4r5aln3qh/AMhOI1ZsNVP8u2s0XRj-7mY?rlkey=5ttc5ag5nti6jesl4hy2yxkgg&dl=0
PNA50003-에브리봇,1667600,1667600,이은지,2025.12.30,2026-01-16,2026-01-16,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/1l7vao1t9se5uica72u57/AK6J-A-2de_ZHS1yGaMLVJg?rlkey=u7epsgpve02lq805ckbg4iz9q&dl=0
PNA37403-바이트랩,9133300,9133300,현동원,2025.12.26,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/7vwnmbibk5jyu68zp9hbj/APwt5iy9MOkIgvSnhZ8-VVo?rlkey=uq70l6x8q5rbtnf4tdqf68s0x&dl=0
PNA37920-인천공항세관,4239400,4239400,김령은,2026.1.5,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/22llrcr11onrev5yutg72/AHkKDzPuBFeu69SkvOMijoY?rlkey=sc2exit69wyia0b4sgtgqwbpz&dl=0
PNA38053-킨텍스,14209800,14209800,현동원,2025.12.29,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/unuyp068oxrox20350cq9/ALzcSbcj4iShbyIRXNWcDYo?rlkey=h8uuaujcb6eoqweuqptd3co9y&dl=0
PNA38142-부산정보산업진흥원,1768910,1768910,김령은,2026.1.6,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/atq9sob7kljcexl7cp20o/ABWLtyJhrF6Q0do4X-VWWTs?rlkey=0v1iffsxdrw7z0dxhk4s24hix&dl=0
PNA38164-크리버코리아,2076030,2076030,이은지,2025.12.24,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/hecxan76momwy8iim5ez6/ABhH0AGZtWUekhw-jniWaP4?rlkey=b3vsenz1luidowqdcuqsr3a3o&dl=0
PNA38176-블랙이글스,4348080,4348080,송지영,2025.12.29,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/g595djnvfou7ppwyikw0g/AO_vi58JqOOfikBe3_YVxP4?rlkey=pgsnpb4zqoy9oell7spnsk2lf&dl=0
PNA38254-목포신항만운영(주),5196400,5196400,지윤미,2025.12.29,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/wdjn8rgqyc576clnpkdbe/AOHYPf-2BVHBj1XlXF7Lc64?rlkey=qbp559gc27rg2f74wuuxvrinn&dl=0
PNA38260-메디씽큐,714010,714010,이은지,2026.1.8,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/f4axi1nw6gxitv4l9kxw2/AOqyxWiWs_Wn3g2QEMAgrBs?rlkey=5jmuhr24cnn37789m0w8h9t55&dl=0
PNA38284-현대모비스,2005300,2005300,채효경,2025.12.30,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/bt1cxfyec06p94lid9jlj/AHibM81uvRXV3nX6htOtLC0?rlkey=lr92rb9onkqfzwo4ve7jvcjdl&dl=0
PNA38324-GS건설,4282300,4282300,송지영,2026.1.8,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/3bp7soh212436557k1uoc/AEj0fKK6ZxC6kJ1YyBUZ_Fc?rlkey=zxveb64y33cjtbpcbq806gtzu&dl=0
PNA50006-네이버,431200,431200,채효경,2026.1.5,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/7jt0neqxxqqk4yva711bu/AAVLtJAvRrf1nOjuVJ2M2TY?rlkey=r3x62dzwm4wn7xj9z6fqyurz3&dl=0
PNA38387-해버잼,5665286,5665286,이은지,2026.1.2,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/dlbex21x5wqrt3ioo6gh9/AKVYpuijKVuijO1p9OU4Bq4?rlkey=jkrave44t8zx3b5qa1jiopwdc&dl=0
PNA50080-컴레이저(주),1485000,1485000,채효경,2026.1.8,2026-01-19,2026-01-19,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/luv9kc5txgy6cq69xiywk/AGWk-4WfzRxZjf5cC7GAMXE?rlkey=k0p974pjvkuiggwso5p7hb4ga&dl=0
PNA50108-이랜드이노플,2618660,2538360,채효경,2026.1.7,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/t56agdluau8na7hb9guh3/AEp9Qd5aQuKab6zoT52si9I?rlkey=fbspw8xi3a3zzrtshxhtz9qc9&dl=0
PNA50140-NIPA,1015850,1015850,송지영,2026.1.9,2026-01-19,2026-01-19,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/rr4qqsclu7jm57yxx3alh/ABDzxUBf4QcLd5AW1Bqgc5c?rlkey=eolsfsf8ody6l34z5u6urn7sb&dl=0
PNA50147-텐텍,3158100,3158100,지윤미,2026.1.13,2026-01-19,2026-01-29,"퀵(수도권), ",,2026-01,https://www.dropbox.com/scl/fo/16eic4jbbja5u21k047bf/AGyd7IhdlJXc-jURwIiPgqA?rlkey=7jqb6w434splleoilynfwp0zc&dl=0
PNA36940-리인터내셔널,1971750,1971750,지윤미,2026.1.7,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/h3m9c97uzb5c2f9bz6wc7/AOGrkFBkiSPygi98l44mhm8?rlkey=ww0rdjmkl7ly8pcc7o2n1a253&dl=0
PNA37267-코엑스,40973900,40973900,현동원,2025.12.22,2026-01-20,2026-01-21,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/dlkruei5xjg5lebplx0l2/ALZ4rSV-FLL3pgrkS0QedvA?rlkey=fwtt51rw2066mqrrm0r9778dm&dl=0
PNA37429-바노바기코스메틱,3802150,3802150,지윤미,2026.1.5,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/8rg8g2ag92m2qy53wd31q/ADirqVpaOdsh89oWs30meRI?rlkey=3jueobnyuz3f21a5vyp3eu32b&dl=0
PNA37721-(주)유라,2397780,2397780,이은지,2026.1.8,2026-01-20,2026-01-20,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/89q9ukwrvfd4lxd3rf7rc/AP2DvZ7qkdSK1zd_3J8Q6RI?rlkey=20i1xgyg0pb21tw7rxhfuvo3x&dl=0
PNA38051-삼표산업,5800300,5800300,채효경,2026.1.5,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/nud9huqx48rnnb37u4qj8/AHsV91B5je4L78EGpYZhGqk?rlkey=gsqhweeb0zeosxskjb41u1au1&dl=0
PNA38114-서울대학교글로벌사회공헌단,3226300,3193300,이은지,2026.1.8,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/5v6ecnd0207dzr2eetnto/AJRtQ7Yjp3raR1Zhuj0MfL0?rlkey=x3xstd7qd9fwdqpbu8e1a1w6z&dl=0
PNA38154-인제대학교해운대백병원,2404050,2404050,채효경,2026.1.6,2026-01-20,2026-01-20,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/k77df30kufpct3drwk9jc/AOrj3zN4jr37NZQ7vsfHN3Q?rlkey=cwzvu6f83ia9192eldkb1ermv&dl=0
PNA38169-이스트크리에이티브,776600,776600,지윤미,2026.1.13,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/q9tgnnir2mt4e4y6xz5bn/ABZX2BKgjTo9grEffj-0Kls?rlkey=nkii3u5uv7evl3o998snmszls&dl=0
PNA38227-삼우종합건축사사무소,5052300,5052300,채효경,2026.1.2,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/hbyd4vwgy1rj5f2qzpcu5/AOhZxLhQh2ot9qWCx2BNTEY?rlkey=k92x4u3z5vmr068erurzbx3se&dl=0
PNA38282-그릿모터테인먼트,9351100,9351100,채효경,2025.12.30,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/dhykf36hdag16btn1des6/APbdTQTyezErVbDrOPnfoSE?rlkey=kg049iezbcg357n9jgr19evfx&dl=0
PNA38303-재단법인한국장기조직기증원,7810550,7810550,채효경,2026.1.6,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/ekef23dfyysd0u5p07vm6/AFamH3dkjOjnglouXuu_RU0?rlkey=d1xzbjskn4iru73u553lm9yyk&dl=0
PNA38321-다하우스,1660010,1660010,이은지,2026.1.7,2026-01-20,2026-01-20,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/x76j3vcvctwzi7v9r31ml/AK5qdMK06EHYhQN6maJUt3g?rlkey=yn010t7npqy7da6kcfqfuhuoy&dl=0
PNA38373-네이버,10054000,10054000,채효경,2026.1.5,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/18z2th8xacsixh353lokt/AOaINBvfojeWyduOLLEiVuM?rlkey=ju9sigmnmsy8bl9yl5xttkg6y&dl=0
PNA50024-몬드리안서울이태원(샘플제작),53900,53900,이은지,2026.1.12,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/hvf3v37ipsebdmc70f1v7/AJB34XzBJ4Eraa9efuLNlvY?rlkey=zsvqr8xfvv3hpdzeig18339cx&dl=0
PNA50036-LSMnM,3468300,3468300,이은지,2026.1.12,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/p3uxfpsv8z9k8tvt6f6tb/AAJaICT5sX4OkKQbi9wiYUk?rlkey=umclo8747o8k9n6i3r12ka1tc&dl=0
PNA50116-주식회사데우스,1532300,1532300,채효경,2026.1.9,2026-01-20,2026-01-20,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/y7e4hkp222i24xtp6k81v/AB3LVTFC8t-07F4uqVBk4Gs?rlkey=leopsye5llsp8zgp7wxw1b49l&dl=0
PNA50194-미래에셋금융서비스,115610,115610,현동원,2026.1.14,2026-01-20,2026-01-20,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/igz1vu2vksl3s32y393zw/ACSg3CWsr6g6Qt_b3yPVEj8?rlkey=obdkvbg358ypb4igisds237xz&dl=0
PNA36886-중앙북스(주),1169300,1169300,채효경,2026.1.13,2026-01-21,2026-01-21,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/drx2rz6ut4qtwsmffex1v/APHTIljPViWXwFbmeAP57yE?rlkey=33j41p43wrpc17qahunwpkooo&dl=0
PNA37701-마인드풀커넥트,2200000,2200000,송지영,2026.1.7,2026-01-21,2026-01-21,퀵(수도권),,2026-01,https://www.dropbox.com/scl/fo/6i40xovganwmgzt2zpw35/ALQmyc7sU07K4JEfp-0Zu0I?rlkey=vb1gyayoumo9kqnaavbzawbl2&dl=0
PNA37892-솔루션플러스코리아,3998500,3998500,송지영,2026.1.8,2026-01-21,2026-01-21,퀵(수도권),,#ERROR!,https://www.dropbox.com/scl/fo/7o1p1pjqdpbow28ksqn8c/ADhfB-QQz6WssJjHP-iK_bA?rlkey=91kv1yp3yduo8bs4en79xyeno&dl=0
PNA38295-열린교회,646910,646910,채효경,2026.1.2,2026-01-21,2026-01-21,택배(일반),,2026-01,https://www.dropbox.com/scl/fo/epdprmw4xssmvgwa4vdjt/AOJDZQRCY2RFT1x1vaOamsM?rlkey=0q603jcfgdsc6cznyh1nzf8s1&dl=0
PNA50013-현대자동차,9332400,9332400,이은지,2026.1.15,2026-01-21,2026-02-02,퀵(수도권),,"2026-02, 2026-01",https://www.dropbox.com/scl/fo/9qmv77aov6h5j41h167i3/AAEZ4Bn70fGn0gBdOMzehCg?rlkey=5pmzot0axrvpaxxvvblblrgt8&dl=0
