period_unit,period_key,parts_no,parts_name,category,sub_category,procurement_type,production_type,sourcing_type,sales_status,is_managed,inv_qty,unit_price,inv_amount,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,stockout_start,stockout_days,last_issue_date,last_issue_summary,서브카테고리,inv_1m_avg,inv_3m_avg,inv_ytd_avg,is_first_order,is_new_product,season_type
weekly,2026-06-05,PT3349,PT3349-주의사항표기서(전용),Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1976,74,146224,380,1635,1975,0.1923076923,2.906150018,2.039647973,,0,,,미분류,146224,41632.4,71654.52174,N,N,
weekly,2026-06-05,PT2267,PT2267-주의사항표기서(전용)(200g),Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2028,0,0,0,0,0,0,0,0,,0,,,미분류,0,0,0,N,N,
weekly,2026-06-05,PT1093,PT1093-유광덮개파우치_투명_000-3,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,2100,230,483000,1194,5246,13286,0.5685714286,1.959070879,7.159943159,,0,,,미분류,483000,615894,426788.3043,N,N,
weekly,2026-06-05,PT0833,PT0833-레더스킨다이어리_블랙,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1949,6400,12473600,200,2200,6096,0.1026167265,1.362060426,4.971011474,,0,,,다이어리,12473600,10337280,7848382.609,N,N,겨울
weekly,2026-06-05,PT4905,PT4905-하우스핸드타월_실버,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1900,1468,2789200,207,207,207,0.1089473684,0.1045454545,0.1045454545,,0,,,타월,2789200,2906640,2906640,Y,Y,
weekly,2026-06-05,PT1560,PT1560-지지대_그레이_100-1,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1852,55,101860,330,1385,1935,0.1781857451,0.6629966491,0.7373504755,,0,,,미분류,101860,114895,144334.3478,N,N,
weekly,2026-06-05,PT4795,PT4795-올웨이즈양우산(세트_본품및케이스)_블랙,Lifestyle,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1814,5445,9877230,1335,2200,2200,0.7359426681,1.172520386,1.172520386,,0,,,우산,9877230,10216453.5,10216453.5,N,N,
weekly,2026-06-05,PT4856,PT4856-어텐션스포츠보틀_GS,Drinkware,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1974,5600,11054400,0,0,320,0,0,0.1470588235,,0,,,보틀,11054400,12185600,12185600,N,N,
weekly,2026-06-05,PT3334,PT3334-주의사항표기서(전용),Fabric,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1956,32,62592,250,570,570,0.1278118609,0.2806222922,0.2624519539,,0,,,미분류,62592,64998.4,69498.43478,N,N,
weekly,2026-06-05,PT3399,PT3399-지지대(Tower)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1945,1350,2625750,0,250,400,0,0.1307121196,0.1961411363,,0,,,미분류,2625750,2582010,2753119.565,N,N,
weekly,2026-06-05,PT1583,PT1583-골지단품박스_그레이_100-2,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1944,858,1667952,370,420,1700,0.1903292181,0.2145045965,1.079640573,,0,,,미분류,1667952,1679964,1351005.174,N,N,
weekly,2026-06-05,PT3355,PT3355-사각스티커(전용)(QR덧방),Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,0,60,0,372,892,892,0,0.4266921789,0.3732489175,,0,,,미분류,0,125430,143389.5652,N,N,
weekly,2026-06-05,PT2152,PT2152-비누트레이(천연수세미),Lifestyle,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1942,354,687468,0,0,0,0,0,0,,0,,,세제,687468,687468,687468,N,N,
weekly,2026-06-05,PT4757,PT4757-마그넷케이블홀더_블랙,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1895,877,1661915,0,1055,2635,0,0.5471140383,1.260215009,,0,,,PC/ 노트북 악세사리,1661915,1691119.1,1833730.739,N,N,
weekly,2026-06-05,PT4899,PT4899-하우스핸드타월_블랙,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1844,1468,2706992,107,257,257,0.05802603037,0.1337148803,0.1337148803,,0,,,타월,2706992,2821496,2821496,Y,Y,
weekly,2026-06-05,PT4761,PT4761-골지G형박스(M)_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1828,940,1718320,0,180,730,0,0.09237401211,0.3476118507,,0,,,미분류,1718320,1831684,1974040.87,N,N,
weekly,2026-06-05,PT0558,PT0558-머그류지지박스_블랙_000-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1819,0,0,0,0,0,0,0,0,,0,,,미분류,0,0,0,N,N,
weekly,2026-06-05,PT0475,PT0475-페이퍼G형박스(T)_그레이_100-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1808,2297,4152976,100,150,450,0.05530973451,0.08187772926,0.2324954512,,0,,,미분류,4152976,4208104,4445893.435,N,N,
weekly,2026-06-05,PT4756,PT4756-마그넷케이블홀더_화이트,Tech,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1497,877,1312869,580,1395,1965,0.3874415498,0.6655216831,0.9724164641,,0,,,PC/ 노트북 악세사리,1312869,1838279.7,1772188.217,N,N,
weekly,2026-06-05,PT2131,PT2131-골지단품박스(스탠다드)_화이트_100-6,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1796,935,1679260,0,0,0,0,0,0,,0,,,미분류,1679260,1666170,1611655.435,N,N,
weekly,2026-06-05,PT5312,PT5312-단품박스(전용)_GS,Drinkware,Package Parts,직소싱,해외생산,직소싱,판매가능,Y,1795,0,0,0,0,0,0,0,0,,0,,,미분류,0,0,0,N,N,
weekly,2026-06-05,PT0557,PT0557-머그류지지박스_화이트_000-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1788,371,663348,0,250,450,0,0.1893939394,0.4632738015,,0,,,미분류,663348,489720,360370.0435,N,N,
weekly,2026-06-05,PT1136,PT1136-스탠드업칫솔_화이트,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1529,1600,2446400,1190,2935,5610,0.7782864617,2.169413852,3.951430146,,0,,,구강관리,2446400,2164640,2271582.609,N,N,
weekly,2026-06-05,PT2812,PT2812-골지트레이박스_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1662,2210,3673020,800,800,1200,0.4813477738,0.4822182037,0.7113402062,,0,,,미분류,3673020,3666390,3728173.913,N,N,
weekly,2026-06-05,PT2831,PT2831-주의사항스티커(전용)_화이트+디지털풀컬러,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,976,193,188368,100,100,100,0.1024590164,0.1024590164,0.1024590164,,0,,,미분류,188368,188368,188368,N,N,
weekly,2026-06-05,PT1236,PT1236-슬로건다이어리_그레이,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1558,4344,6767952,250,630,2574,0.1604621309,0.3601852381,1.760183714,,0,,,다이어리,6767952,7598090.4,6352436.913,N,N,겨울
weekly,2026-06-05,PT2853,PT2853-페이퍼G형박스(스탠다드)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1522,1150,1750300,100,150,200,0.06570302234,0.09097525473,0.1199509766,,0,,,미분류,1750300,1896120,1917450,N,N,
weekly,2026-06-05,PT0501,PT0501-미르텀블러_화이트,Drinkware,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1366,18545,25332470,280,600,1400,0.2049780381,0.4214075011,1.093018068,,0,,,텀블러,25332470,26404371,23753495.71,N,N,
weekly,2026-06-05,PT4890,PT4890-슬리브(전용)_투명,Awards & Recognition,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1587,250,396750,72,294,711,0.04536862004,0.1778369223,0.3895519188,,0,,,미분류,396750,413300,456293.4783,Y,Y,
weekly,2026-06-05,PT3369,PT3369-홀리데이네임택_삽지(스탠다드)_화이트+디지털풀컬러,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1588,100,158800,0,120,2720,0,0.07356096365,1.072683939,,0,,,네임택,158800,163130,253569.5652,N,N,
weekly,2026-06-05,PT4752,PT4752-하이라이트슬라이드지퍼백(L),Kit Package,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1585,690,1093650,50,50,500,0.03154574132,0.03129302791,0.4988081409,,0,,,지퍼백,1093650,1102482,691648.6957,N,N,
weekly,2026-06-05,PT4762,PT4762-골지G형박스(L)_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1140,1580,1801200,1450,4255,7079,1.271929825,2.979483229,3.843424561,,0,,,미분류,1801200,2256398,2910118.261,N,N,
weekly,2026-06-05,PT4792,PT4792-사용설명서(전용)(브릭메모캘린더스탠드2.0),Figure,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1563,80,125040,1250,2050,4717,0.7997440819,1.165368654,2.230184729,,0,,,미분류,125040,140728,169205.7143,Y,Y,
weekly,2026-06-05,PT2814,PT2814-슬리브_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1550,2365,3665750,800,800,1200,0.5161290323,0.5161290323,0.7429340511,,0,,,미분류,3665750,3665750,3819989.13,N,N,
weekly,2026-06-05,PT4888,PT4888-트레이박스(전용)_화이트+옵셋지정색,Awards & Recognition,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1471,495,728145,72,294,711,1899-12-30,0.1868802441,1899-12-30,,0,,,미분류,728145,778734,875762.6087,Y,Y,
weekly,2026-06-05,PT2824,PT2824-단품박스(스탠다드)_웜그레이,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1287,360,463320,250,425,3286,0.1942501943,0.2623618742,2.576060207,,0,,,미분류,463320,583164,459212.8696,N,N,
weekly,2026-06-05,PT4819,PT4819-아트워크타월_화이트,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1387,2720,3772640,550,1050,1050,0.3965392934,0.5877742947,0.5877742947,,0,,,타월,3772640,4859008,4859008,Y,Y,
weekly,2026-06-05,PT0555,PT0555-노트류지지대(전용)_화이트_100-2,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1526,126,192276,350,2405,4225,0.2293577982,1.416497335,3.287177724,,0,,,미분류,192276,213929.1,161947.4348,N,N,
weekly,2026-06-05,PT1017,PT1017-펠트봉투(커스텀인쇄)_화이트_000-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1373,109,149657,100,100,243,0.07283321194,0.06826870563,0.1570208462,,0,,,미분류,149657,159663.2,168684.6087,N,N,
weekly,2026-06-05,PT0996,PT0996-단품박스(스탠다드)_웜그레이_000-8,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1362,280,381360,400,600,1450,0.2936857562,0.3788596325,0.7849829352,,0,,,미분류,381360,443436,517208.6957,N,N,
weekly,2026-06-05,PT0874,PT0874-단품박스(전용)_블랙_000-7,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,868,486,421848,672,1222,2578,0.7741935484,0.7732219691,1.955671361,,0,,,미분류,421848,768074.4,640653.6522,N,N,
weekly,2026-06-05,PT4957,PT4957-지지대(전용)_화이트,Awards & Recognition,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1449,0,0,72,294,711,0,0,0,,0,,,미분류,0,0,0,N,Y,
weekly,2026-06-05,PT2473,PT2473-트리플컬러펜_그레이지,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1449,3794,5497506,450,870,3960,0.3105590062,0.9812228925,6.823717884,,0,,,펜,5497506,3363945.16,2201767.461,N,N,
weekly,2026-06-05,PT3322,PT3322-퀵버튼링노트_종이커버(뒷표지.무지)_화이트,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1443,108,155844,0,0,340,0,0,0.2153617361,,0,,,노트,155844,155844,170503.8261,N,N,
weekly,2026-06-05,PT2231,PT2231-크로스스트랩_블랙,Bag&pouch,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,1437,0,0,500,500,1625,0,0,0,,0,,,노트북백,0,0,0,N,N,
weekly,2026-06-05,PT5311,PT5311-올데이텀블러GS_화이트,Drinkware,Product Parts,직소싱,해외생산,직소싱,판매가능,Y,1433,5900,8454700,250,300,300,0.1744591766,0.1912777353,0.1912777353,,0,,,텀블러,8454700,9253560,9253560,N,N,
weekly,2026-06-05,PT2811,PT2811-덮개박스(스탠다드)_블랙,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1433,1287.5,1844987.5,0,0,100,0,0,0.06835439605,,0,,,미분류,1844987.5,1845130.8,1883565.761,N,N,
weekly,2026-06-05,PT1459,PT1459-에코페이퍼봉투(스탠다드)_웜그레이_200-1,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1429,778,1111762,100,200,200,0.0699790063,0.1342822613,0.1353020766,,0,,,미분류,1111762,1158753.2,1150019.304,N,N,
weekly,2026-06-05,PT3345,PT3345-띠지밴드_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1425,100,142500,150,250,832,0.1052631579,0.1592356688,0.6563089481,,0,,,미분류,142500,157000,126769.5652,N,N,
weekly,2026-06-05,PT2283,PT2283-주의사항표기서(전용)_화이트_100-3,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1415,74,104710,130,180,180,0.09187279152,0.1262892023,0.1242832698,,0,,,미분류,104710,105472.2,107174.5217,N,N,
weekly,2026-06-05,PT2834,PT2834-퀵버튼링노트_종이커버(앞표지)_화이트+블랙인쇄,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1402,108,151416,0,0,340,0,0,0.2209726186,,0,,,노트,151416,151416,166174.4348,N,N,
weekly,2026-06-05,PT4844,PT4844-사용설명서(전용)_화이트,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1082,100,108200,580,2450,4600,0.5360443623,1.99147729,6.084598346,,0,,,미분류,108200,123024.25,75600.71739,N,N,
weekly,2026-06-05,PT2837,PT2837-주의사항표기서(전용)_화이트+블랙인쇄,Stationery,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1386,32,44352,0,0,340,0,0,0.2222474848,,0,,,미분류,44352,44352,48954.43478,N,N,
weekly,2026-06-05,PT2248,PT2248-아트워크레더다이어리_커버_화이트,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1363,3400,4634200,250,450,1296,0.1834189288,0.3201707577,1.278240306,,0,,,다이어리,4634200,4778700,3447239.13,N,N,겨울
weekly,2026-06-05,PT3329,PT3329-슈가케인펜_쿨그레이,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1362,2100,2860200,0,0,0,0,0,0,,0,,,펜,2860200,2860200,2860200,N,N,
weekly,2026-06-05,PT3347,PT3347-텀블러류지지박스_그레이,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1322,250,330500,0,50,382,0,0.03714710253,0.2661133996,,0,,,미분류,330500,336500,358869.5652,N,N,
weekly,2026-06-05,PT2250,PT2250-아트워크레더다이어리_내지(만년),Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1318,3020,3980360,250,450,1296,0.1896813354,0.3310771042,1.26422333,,0,,,다이어리,3980360,4104784,3095908.696,N,N,겨울
weekly,2026-06-05,PT1619,PT1619-펠트패드_화이트,Fragrance,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1282,300,384600,0,1150,1980,0,0.574310827,0.742903752,,0,,,디퓨저,384600,600720,799565.2174,N,N,
weekly,2026-06-05,PT1707,PT1707-페이머스캡슐보틀(에코젠)_아이보리,Drinkware,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1273,4200,5346600,200,300,300,0.1571091909,0.2284495888,0.1976680895,,0,,,보틀,5346600,5515440,6374321.739,N,N,여름
weekly,2026-06-05,PT0526,PT0526-지지박스(스탠다드)_블랙_000-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1253,419,525007,0,0,0,0,0,0,,0,,,미분류,525007,525007,525589.9565,N,N,
weekly,2026-06-05,PT0578,PT0578-노트류지지대(전용)_블랙_100-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1250,709,886250,0,200,350,0,0.1424501425,0.2369528743,,0,,,미분류,886250,995436,1047254.652,N,N,
weekly,2026-06-05,PT2405,PT2405-베케이션여권케이스,Lifestyle,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1031,4100,4227100,320,820,1470,0.3103782735,1.214994814,2.268945526,,0,,,여권케이스,4227100,2767090,2656300,N,N,
weekly,2026-06-05,PT2187,PT2187-린넨메쉬스트링파우치(스탠다드)(M),Lifestyle,Package Parts,중개소싱,해외생산,중개소싱,판매가능,Y,1230,1400,1722000,0,100,100,0,0.07934618742,0.07690764395,,0,,,미분류,1722000,1764420,1820365.217,N,N,
weekly,2026-06-05,PT0579,PT0579-슬라이드지퍼백(커스텀인쇄)(Large)_반투명_200-1,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1221,560,683760,200,200,1650,0.1638001638,0.1654259719,1.316474139,,0,,,미분류,683760,677040,701874.7826,N,N,
weekly,2026-06-05,PT3321,PT3321-밸류보드다이어리(에스카보드),Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1202,4190,5036380,0,0,0,0,0,0,,0,,,다이어리,5036380,5036380,5036380,N,N,겨울
weekly,2026-06-05,PT2268,PT2268-레더라벨캠핑체어(세트_본품및파우치)_베이지,Lifestyle,Product Parts,중개소싱,해외생산,중개소싱,판매가능,Y,1183,15915,18827445,130,180,180,0.1098901099,0.1508422023,0.1479046836,,0,,,캠핑,18827445,18991369.5,19368555,N,N,봄가을
weekly,2026-06-05,PT4751,PT4751-하이라이트슬라이드지퍼백(M),Kit Package,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1175,540,634500,0,250,350,0,0.1998241547,0.4283965728,,0,,,지퍼백,634500,675594,441180,N,N,
weekly,2026-06-05,PT3392,PT3392-페이퍼G형박스(Tower)_블랙,Kit Package,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1172,2575,3017900,0,250,400,0,0.2093101139,0.2923047595,,0,,,미분류,3017900,3075580,3523719.565,N,N,
weekly,2026-06-05,PT4716,PT4716-밸류메모큐브(ver2)(점착.S),Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1173,1920,2252160,100,900,900,0.0852514919,1.150895141,1.21987153,,0,,,포스트잇,2252160,1501440,1416542.609,N,N,
weekly,2026-06-05,PT1730,PT1730-단품박스(전용)_화이트_100-6,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1164,521,606444,0,0,100,0,0,0.08509064003,,0,,,미분류,606444,608319.6,612288.2609,N,N,
weekly,2026-06-05,PT0945,PT0945-단품박스(스탠다드)_웜그레이_000-26,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1138,869,988922,0,0,100,0,0,0.0806960915,,0,,,미분류,988922,1042713.1,1076879.913,N,N,
weekly,2026-06-05,PT2841,PT2841-리갈패드_옐로우,Stationery,Product Parts,국내소싱,해외생산,국내소싱,판매가능,Y,1020,500,510000,520,520,1230,0.5098039216,0.4680889369,1.310035296,,0,,,메모패드,510000,555450,469453,N,N,
weekly,2026-06-05,PT0536,PT0536-무광스트링파우치(커스텀인쇄)(M)_반투명_200-1,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1108,298,330184,490,890,2735,0.4422382671,0.6551343393,3.044625139,,0,,,미분류,330184,404833,267694.6957,N,N,
weekly,2026-06-05,PT2852,PT2852-퀵버튼링노트_내지세트,Stationery,Product Parts,국내생산,국내생산,해당없음,판매가능,Y,1110,2615,2902650,0,0,340,0,0,0.2727304433,,0,,,노트,2902650,2902650,3259995.435,N,N,
weekly,2026-06-05,PT4403,PT4403-사각스티커(전용)(KC면제필)_화이트+디지털풀컬러,Tech,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,595,70,41650,600,1380,2593,1.008403361,0.9874069834,2.303019771,,0,,,미분류,41650,97832,78813.91304,N,N,
weekly,2026-06-05,PT1729,PT1729-펠트스트링파우치(커스텀인쇄)_그레이_200-1,Lifestyle,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,982,320,314240,540,790,990,0.549898167,0.6353546727,0.7521056978,,0,,,미분류,314240,397888,421217.3913,N,N,
weekly,2026-06-05,PT1733,PT1733-무광스트링파우치(커스텀인쇄)_반투명_100-1,Drinkware,Package Parts,국내생산,국내생산,해당없음,판매가능,Y,1077,251,270327,0,0,100,0,0,0.09237689774,,0,,,미분류,270327,270327,271712.9565,N,N,
