파츠번호,재고귀속파츠번호,task_id,sync_item,과업지시상태,발주지시수량,과업지시일자,입하여부,입하수량,실제입하일(from. movement),공급가액,결제일(from. 지출결의),지출금액(vat 포함),지출결의비고,project,수주처,공급가액단가,입하예정일,,
PT1718,,PNA31185_0328_2011,STCK_PT1718-샤쉐향(골든뱀부),발주진행완료,"5,000",2025.3.28,입하완료,5000,2025.4.15,"5,000,000",2025.5.22,"5,500,000",,PNA31185-25년3월_재고생산,주식회사 센트온,"1,000",,25년3월,2025. 3. 1
PT1125,,PNA31185_0325_1191,STCK_PT1125-슈가케인펜_화이트,발주진행완료,500,2025.3.25,입하완료,,2025.4.18,"965,000",2025.4.3,"1,061,500",,PNA31185-25년3월_재고생산,RD상사(세나토코리아),"1,930",,25년3월,2025. 3. 1
PT2824,,PNA31185_0331_3581,STCK_PT2824-단품박스(스탠다드)_웜그레이,발주진행완료,"9,400",2025.3.31,입하완료,9900,2025.4.11,"2,883,600",2025.5.22,"3,171,960",,PNA31185-25년3월_재고생산,(주)청산인쇄,307,,25년3월,2025. 3. 1
PT2143,,PNA31185_0325_2521,STCK_PT2143-린넨메쉬스트링파우치(S.비누망),발주진행완료,"1,000",2025.3.25,입하완료,,2025.4.29,"1,450,000",2025.4.3,"1,595,000",,PNA31185-25년3월_재고생산,바네사381,"1,450",,25년3월,2025. 3. 1
PT3325,,PNA31185_0325_4081,STCK_PT3325-리마커블UV칫솔살균기(C타입),발주진행완료,"2,000",2025.3.26,입하완료,2000,2025.5.2,"16,727,273",2025.5.15,"18,400,000",,PNA31185-25년3월_재고생산,비투비 커머스,"8,364",,25년3월,2025. 3. 1
PT0733,,PNA31185_0325_0571,STCK_PT0733-노트북스탠드패드_패드_다크그레이,발주진행완료,"2,000",2025.3.26,입하완료,2000,2025.5.14,"19,000,000","2025.4.3, 2025.5.15","20,900,000",,PNA31185-25년3월_재고생산,아이티에스글로벌(ITSGlobal),"9,500",,25년3월,2025. 3. 1
PT4391,,PNA31186_0403_5331,STCK_PT4391-스탠리데일리텀블러_매트블랙,발주진행완료,800,2025.4.3,입하완료,,2025.4.8,"21,360,000",2025.4.24,"23,496,000",,PNA31186-25년4월_재고생산,주식회사 에벤에셀기업,"26,700",,25년4월,2025. 4. 1
PT3401,,PNA31186_0403_4821,STCK_PT3401-스탠리데일리텀블러_해머톤그린,발주진행완료,400,2025.4.3,입하완료,,2025.4.8,"10,680,000",2025.4.24,"11,748,000",,PNA31186-25년4월_재고생산,주식회사 에벤에셀기업,"26,700",,25년4월,2025. 4. 1
PT0761,,PNA31186_0428_0611,STCK_PT0761-골지단품박스_그레이_100-4,발주진행완료,"1,000",2025.4.30,입하완료,1040,2025.5.15,"964,000",2025.6.19,"1,060,400",,PNA31186-25년4월_재고생산,(주)청산인쇄,964,,25년4월,2025. 4. 1
PT4646,,PNA31186_0428_5161,STCK_PT4646-단품박스(스탠다드)_화이트_08WH,발주진행완료,3000,2025.4.30,입하완료,3100,2025.5.14,"1,356,000",2025.6.19,"1,491,600",,PNA31186-25년4월_재고생산,(주)청산인쇄,452,,25년4월,2025. 4. 1
PT1317,,PNA31186_0401_1401,STCK_PT1317-실버팩_100-5,발주진행완료,600,2025.4.3,입하완료,600,2025.4.4,"61,800",2025.6.30,"61,800","민정 개인 법인카드로 구매
",PNA31186-25년4월_재고생산,제이디패키지,103,,25년4월,2025. 4. 1
PT1318,,PNA31186_0401_1411,STCK_PT1318-실버팩_100-1,발주진행완료,"5,000",2025.4.3,입하완료,,2025.4.21,"300,000",2025.6.30,"300,000","민정 개인 법인카드로 구매
",PNA31186-25년4월_재고생산,제이디패키지,60,,25년4월,2025. 4. 1
PT1197,,PNA31186_0404_1281,STCK_PT1197-스펙트럼컬러펜(블랙잉크)_화이트,발주진행완료,2000,2025.4.4,입하완료,,2025.4.7,"1,818,182",2025.5.15,"2,000,000",,PNA31186-25년4월_재고생산,엘바 (ELVA),909,,25년4월,2025. 4. 1
PT4595,,PNA31186_0404_5091,STCK_PT4595-단품박스(기성)_화이트,발주진행완료,500,2025.4.4,입하완료,500,2025.4.8,"20,000",2025.5.9,"22,000",,PNA31186-25년4월_재고생산,(주)영인기프트,40,,25년4월,2025. 4. 1
PT2242,,PNA31186_0407_2681,STCK_PT2242-포터블캠핑롤테이블(세트_본품및파우치)_블랙,발주진행완료,198,2025.4.7,입하완료,,2025.4.10,"1,980,000",2025.4.22,"2,178,000",,PNA31186-25년4월_재고생산,홈앤비전,"10,000",,25년4월,2025. 4. 1
PT0579,,PNA31186_0401_0401,STCK_PT0579-슬라이드지퍼백(커스텀인쇄)(Large)_반투명_200-1,발주진행완료,2000,2025.4.2,입하완료,2020,2025.4.10,"1,120,000",2025.4.10,"1,232,000",,PNA31186-25년4월_재고생산,착한포장,560,,25년4월,2025. 4. 1
PT1802,,PNA31186_0401_2241,STCK_PT1802-헤링본끈_화이트,발주진행완료,5000,2025.4.3,입하완료,5000,2025.4.9,"637,000",2025.4.25,"700,700",,PNA31186-25년4월_재고생산,백제레스,127,,25년4월,2025. 4. 1
PT2118,,PNA31186_0401_2441,STCK_PT2118-택끈_카키_000-2,발주진행완료,5000,2025.4.3,입하완료,5100,2025.4.14,"390,000",2025.5.15,"429,000",,PNA31186-25년4월_재고생산,유성(구.유성테프),78,,25년4월,2025. 4. 1
PT4283,,PNA31186_0401_5381,STCK_PT4283-퀵차지도킹형보조배터리_화이트,발주진행완료,1000,2025.4.2,입하완료,1000,2025.4.8,"7,000,000",2025.4.22,"7,700,000",,PNA31186-25년4월_재고생산,주식회사 알리오코리아,"7,000",,25년4월,2025. 4. 1
PT3771,,PNA31186_0401_4431,STCK_PT3771-주의사항표기서(전용)_화이트,발주진행완료,1000,2025.4.3,입하완료,1000,2025.4.9,"52,500",2025.5.15,"57,750",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,53,,25년4월,2025. 4. 1
PT2825,,PNA31186_0409_3561,STCK_PT2825-주의사항표기서(전용),발주진행완료,1200,2025.4.9,입하완료,,2025.4.14,"264,000",2025.5.15,"290,400",,PNA31186-25년4월_재고생산,서울디지털인쇄협동조합,220,,25년4월,2025. 4. 1
PT4093,,PNA31186_0411_5281,STCK_PT4093-프라임폴더블멀티충전기_다크그레이,발주진행완료,250,2025.4.11,입하완료,,2025.4.14,"9,000,000",2025.4.17,"9,900,000",,PNA31186-25년4월_재고생산,제이에이 코퍼레이션 (JA Corp.),"36,000",,25년4월,2025. 4. 1
PT3283,,PNA31186_0407_3971,STCK_PT3283-이염방지페이퍼(스포츠타월)_화이트,발주진행완료,6000,2025.4.7,입하완료,,2025.4.21,"147,000",2025.4.10,"161,700",,PNA31186-25년4월_재고생산,효제지업사,25,,25년4월,2025. 4. 1
PT1136,,PNA31186_0404_1201,STCK_PT1136-스탠드업칫솔_화이트,발주진행완료,2000,2025.4.7,입하완료,,2025.4.18,"3,200,000",2025.5.2,"3,520,000",,PNA31186-25년4월_재고생산,(주)이케이비전,"1,600",,25년4월,2025. 4. 1
PT3159,,PNA31186_0408_3621,STCK_PT3159-주의사항표기서(전용),발주진행완료,3000,2025.4.8,입하완료,,2025.4.28,"94,500",2025.5.15,"103,950",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,32,,25년4월,2025. 4. 1
PT0572,,PNA31186_0429_3011,STCK_PT0572-머그류지지박스(전용)_블랙_000-3,발주진행완료,2000,2025.5.28,입하완료,2295,2025.4.17,"1,378,000",2025.6.19,"1,515,800",,PNA31186-25년4월_재고생산,(주)청산인쇄,689,,25년4월,2025. 4. 1
PT0578,,PNA31186_0401_3011,STCK_PT0578-노트류지지대(전용)_블랙_100-1,발주진행완료,2000,2025.4.3,입하완료,2100,2025.5.12,"1,418,000",2025.5.22,"1,559,800",,PNA31186-25년4월_재고생산,(주)청산인쇄,709,,25년4월,2025. 4. 1
PT1719,,PNA31186_0401_2021,STCK_PT1719-미스트페이퍼봉투_반투명_100-1,발주진행완료,5000,2025.4.3,입하완료,5050,2025.4.17,"2,009,000",2025.5.22,"2,209,900",,PNA31186-25년4월_재고생산,(주)청산인쇄,402,,25년4월,2025. 4. 1
PT0453,,PNA31186_0401_0051,STCK_PT0453-단품박스(스탠다드)_웜그레이_000-6,발주진행완료,3000,2025.4.3,입하완료,3100,2025.4.15,"1,216,000",2025.5.22,"1,337,600",,PNA31186-25년4월_재고생산,(주)청산인쇄,405,,25년4월,2025. 4. 1
PT2375,,PNA31186_0409_2811,STCK_PT2375-OPP(전용)_100-17,발주진행완료,14800,2025.4.9,입하완료,14800,2025.4.16,"142,080",2025.4.10,"156,288",,PNA31186-25년4월_재고생산,혜림봉투,10,,25년4월,2025. 4. 1
PT1116,,PNA31186_0407_1131,STCK_PT1116-슈가케인펜_그린,발주진행완료,1500,2025.4.7,입하완료,,"2025.4.18, 2025.4.18","3,162,000",2025.4.24,"3,478,200",,PNA31186-25년4월_재고생산,RD상사(세나토코리아),"2,108",,25년4월,2025. 4. 1
PT2841,,PNA31186_0401_3891,STCK_PT2841-리갈패드_옐로우,발주진행완료,500,2025.4.14,입하완료,,2025.4.21,"125,399",2025.4.14,"137,939",,PNA31186-25년4월_재고생산,알파주식회사,251,,25년4월,2025. 4. 1
PT1679,,PNA31186_0414_1931,STCK_PT1679-주의사항표기서(전용)_화이트+디지털풀컬러_000-4,발주진행완료,2000,2025.4.14,입하완료,2070,2025.4.18,"105,000",2025.5.15,"115,500",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,53,,25년4월,2025. 4. 1
PT3339,,PNA31186_0401_4521,STCK_PT3339-핸디링미니선풍기_화이트,발주진행완료,5000,2025.4.2,"입하완료, 입하완료","2000, 3000","2025.4.21, 2025.4.24","25,000,000","2025.5.2, 2025.5.9","27,500,000",,PNA31186-25년4월_재고생산,하이온,"5,000",,25년4월,2025. 4. 1
PT2472,,PNA31186_0401_3241,STCK_PT2472-트리플컬러펜_블랙,발주진행완료,500,2025.4.3,입하완료,500,2025.4.23,"1,900,000",2025.4.18,"2,090,000",,PNA31186-25년4월_재고생산,미쓰비시연필한국판매 주식회사,"3,800",,25년4월,2025. 4. 1
PT2473,,PNA31186_0401_3711,STCK_PT2473-트리플컬러펜_그레이지,발주진행완료,500,2025.4.3,입하완료,500,2025.4.23,"1,900,000",2025.4.18,"2,090,000",,PNA31186-25년4월_재고생산,미쓰비시연필한국판매 주식회사,"3,800",,25년4월,2025. 4. 1
PT2472,,PNA31186_0404_3241,STCK_PT2472-트리플컬러펜_블랙,발주진행완료,1000,2025.4.4,입하완료,1000,2025.4.23,"3,800,000",2025.4.18,"4,180,000",,PNA31186-25년4월_재고생산,미쓰비시연필한국판매 주식회사,"3,800",,25년4월,2025. 4. 1
PT2405,,PNA31186_0401_2861,STCK_PT2405-베케이션여권케이스,발주진행완료,500,2025.4.2,입하완료,,2025.4.25,"2,125,000",2025.5.8,"2,337,500",,PNA31186-25년4월_재고생산,엔엠텍코리아주식회사,"4,250",,25년4월,2025. 4. 1
PT3349,,PNA31186_0417_4601,STCK_PT3349-주의사항표기서(전용),발주진행완료,3000,2025.4.17,입하완료,3100,2025.4.23,"220,500",2025.5.15,"242,550",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,74,,25년4월,2025. 4. 1
PT2823,,PNA31186_0409_3571,STCK_PT2823-레디고런치박스_투명캡,발주진행완료,1020,2025.4.9,입하완료,1027,2025.4.28,"561,000",2025.5.22,"617,100",,PNA31186-25년4월_재고생산,(주)이지앤,550,,25년4월,2025. 4. 1
PT0536,,PNA31186_0417_0251,STCK_PT0536-무광스트링파우치(커스텀인쇄)(M)_반투명_200-1,발주진행완료,2000,2025.4.17,입하완료,1020,2025.4.28,"596,364",2025.4.24,"656,000",,PNA31186-25년4월_재고생산,착한포장,298,,25년4월,2025. 4. 1
PT2822,,PNA31186_0409_3562,STCK_PT2822-레디고런치박스_본품,발주진행완료,1050,2025.4.9,"입하완료, 입하완료","850, 200","2025.4.28, 2025.4.24","3,832,500",2025.5.22,"4,215,750",,PNA31186-25년4월_재고생산,(주)이지앤,"3,650",,25년4월,2025. 4. 1
PT1239,,PNA31186_0401_1331,STCK_PT1239-슬로건다이어리_블랙,발주진행완료,3000,2025.4.2,입하완료,3028,2025.4.28,"9,900,000",2025.5.22,"10,890,000",,PNA31186-25년4월_재고생산,(주)청산인쇄,"3,300",,25년4월,2025. 4. 1
PT2839,,PNA31186_0401_3881,STCK_PT2839-프라우드메모패드_커버_블랙,발주진행완료,500,2025.4.3,입하완료,,2025.4.16,"2,325,000",2025.5.8,"2,557,500",,PNA31186-25년4월_재고생산,엔엠텍코리아주식회사,"4,650",,25년4월,2025. 4. 1
PT2242,,PNA31186_0408_2681,STCK_PT2242-포터블캠핑롤테이블(세트_본품및파우치)_블랙,발주진행완료,1000,2025.4.7,입하완료,1010,2025.5.2,"9,000,000",2025.4.23,"9,900,000",,PNA31186-25년4월_재고생산,(주)주니어 빌리지,"9,000",,25년4월,2025. 4. 1
PT4093,,PNA31186_0417_5281,STCK_PT4093-프라임폴더블멀티충전기_다크그레이,발주진행완료,300,2025.4.17,입하완료,,2025.4.30,"10,800,000",2025.4.22,"11,880,000",,PNA31186-25년4월_재고생산,제이에이 코퍼레이션 (JA Corp.),"36,000",,25년4월,2025. 4. 1
PT4393,,PNA31186_0417_5291,STCK_PT4393-페이퍼G형박스_블랙,발주진행완료,1000,2025.4.17,입하완료,1017,2025.4.30,"2,250,000",2025.5.15,"2,475,000",,PNA31186-25년4월_재고생산,주식회사 모아패키지,"2,250",,25년4월,2025. 4. 1
PT1787,,PNA31186_0417_2151,STCK_PT1787-오픈박스(스탠다드)(Small)_블랙_100-4,발주진행완료,3000,2025.4.17,입하완료,3151,2025.4.29,"2,843,000",2025.5.22,"3,127,300",,PNA31186-25년4월_재고생산,(주)청산인쇄,948,,25년4월,2025. 4. 1
PT1108,,PNA31186_0417_1091,STCK_PT1108-오픈박스(전용)_블랙_100-1,발주진행완료,1000,2025.4.17,입하완료,1030,2025.4.30,"794,000",2025.5.22,"873,400",,PNA31186-25년4월_재고생산,(주)청산인쇄,794,,25년4월,2025. 4. 1
PT4767,,PNA31186_0407_5751,STCK_PT4767-브랜디드타월_그레이,발주진행완료,1000,2025.6.17,입하완료,,2025.6.17,"3,193,000",2025.4.9,"3,512,300","1차 직조라벨 3000개 생산:  186,000원(vat 별도) 포함 -화이트, 그레이 재고생산에 반씩 분할하여 비용 적용함.
",PNA31186-25년4월_재고생산,유노타월 유노디자인,"3,193",,25년4월,2025. 4. 1
PT4766,,PNA31186_0407_5741,STCK_PT4766-브랜디드타월_화이트,발주진행완료,1000,2025.6.17,입하완료,,2025.6.17,"3,193,000",2025.4.9,"3,512,300","직조라벨 3000개 생산:  186,000원(vat 별도) 포함 -화이트, 그레이 재고생산에 반씩 분할하여 비용 적용함.
",PNA31186-25년4월_재고생산,유노타월 유노디자인,"3,193",,25년4월,2025. 4. 1
PT3355,,PNA31186_0417_4661,STCK_PT3355-사각스티커(전용)(QR덧방),발주진행완료,3000,2025.4.17,"입하완료, 입하완료","2112, 1056","2025.4.23, 2025.4.22","180,000",2025.5.15,"198,000",,PNA31186-25년4월_재고생산,서울디지털인쇄협동조합,60,,25년4월,2025. 4. 1
PT0388,,PNA31186_0417_0021,STCK_PT0388-단품박스(스탠다드)_화이트_000-15,발주진행완료,5000,2025.4.17,입하완료,5150,2025.4.25,"1,003,000",2025.5.22,"1,103,300",,PNA31186-25년4월_재고생산,(주)청산인쇄,201,,25년4월,2025. 4. 1
PT2131,,PNA31186_0417_2501,STCK_PT2131-골지단품박스(스탠다드)_화이트_100-6,발주진행완료,2000,2025.4.17,입하완료,2030,2025.5.2,"1,500,000",2025.5.22,"1,650,000",,PNA31186-25년4월_재고생산,(주)청산인쇄,750,,25년4월,2025. 4. 1
PT3369,,PNA31186_0417_4981,STCK_PT3369-홀리데이네임택_삽지(스탠다드)_화이트+디지털풀컬러,발주진행완료,3000,2025.4.24,입하완료,3085,2025.4.29,"157,500",2025.5.15,"173,250",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,53,,25년4월,2025. 4. 1
PT3345,,PNA31186_0417_4561,STCK_PT3345-띠지밴드_그레이,발주진행완료,2000,2025.4.24,입하완료,2060,2025.5.2,"200,000",2025.5.15,"220,000",,PNA31186-25년4월_재고생산,유성(구.유성테프),100,,25년4월,2025. 4. 1
PT3341,,PNA31186_0424_4541,STCK_PT3341-원형스티커(전용)_화이트+디지털풀컬러,발주진행완료,2000,2025.4.25,입하완료,2170,2025.5.2,"105,000",2025.6.12,"115,500",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,53,,25년4월,2025. 4. 1
PT1753,,PNA31186_0414_2101,STCK_PT1753-프라우드투톤명함지갑_블랙,발주진행완료,500,2025.4.14,입하완료,,2025.5.12,"2,625,000",2025.5.22,"2,887,500",,PNA31186-25년4월_재고생산,엔엠텍코리아주식회사,"5,250",,25년4월,2025. 4. 1
PT3330,,PNA31186_0425_4101,STCK_PT3330-칫솔케이스(커스텀인쇄)_투명,발주진행완료,1800,2025.4.29,입하완료,,2025.5.19,"515,455",2025.6.18,"567,000",,PNA31186-25년4월_재고생산,도매박스&뉴제이스포츠,286,,25년4월,2025. 4. 1
PT3358,,PNA31186_0428_4721,STCK_PT3358-주의사항스티커(전용)_화이트+디지털풀컬러,발주진행완료,1000,2025.4.30,입하완료,1044,2025.5.9,"110,000",2025.6.12,"121,000",,PNA31186-25년4월_재고생산,서울디지털인쇄협동조합,110,,25년4월,2025. 4. 1
PT3360,,PNA31186_0429_4741,STCK_PT3360-표시사항스티커(전용),발주진행완료,1000,2025.4.30,입하완료,1007,2025.5.9,"80,000",2025.6.12,"88,000",,PNA31186-25년4월_재고생산,서울디지털인쇄협동조합,80,,25년4월,2025. 4. 1
PT1314,,PNA31186_0425_1391,STCK_PT1314-실버팩_300-1,발주진행완료,1000,2025.5.8,입하완료,1000,2025.5.12,"264,000",2025.6.30,"264,000",,PNA31186-25년4월_재고생산,제이디패키지,264,,25년4월,2025. 4. 1
PT1312,,PNA31186_0425_1381,STCK_PT1312-실버팩_200-2,발주진행완료,1000,2025.5.8,입하완료,1000,2025.5.12,"188,000",2025.6.30,"188,000",,PNA31186-25년4월_재고생산,제이디패키지,188,,25년4월,2025. 4. 1
PT1030,,PNA31186_0429_0961,STCK_PT1030-브랜드잇_내지(무지),발주진행완료,5000,2025.4.29,입하완료,5028,2025.5.9,"2,300,000",2025.5.9,"2,530,000",,PNA31186-25년4월_재고생산,주식회사 에이엠씨,460,,25년4월,2025. 4. 1
PT1708,,PNA31186_0428_1991,STCK_PT1708-주의사항표기서(전용)_화이트_000-6_B,발주진행완료,1000,2025.4.30,입하완료,1050,2025.5.9,"94,500",2025.6.12,"103,950",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,95,,25년4월,2025. 4. 1
PT1459,,PNA31186_0428_1641,STCK_PT1459-에코페이퍼봉투(스탠다드)_웜그레이_200-1,발주진행완료,1000,2025.4.30,입하완료,1050,2025.5.13,"763,000",2025.6.19,"839,300",,PNA31186-25년4월_재고생산,(주)청산인쇄,763,,25년4월,2025. 4. 1
PT0571,,PNA31186_0428_3461,STCK_PT0571-주의사항표기서(전용)_화이트+디지털풀컬러_000-7,발주진행완료,1000,2025.4.30,입하완료,1000,2025.5.12,"42,000",2025.6.12,"46,200",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,42,,25년4월,2025. 4. 1
PT2283,,PNA31186_0428_2731,STCK_PT2283-주의사항표기서(전용)_화이트_100-3,발주진행완료,2000,2025.4.30,입하완료,,2025.5.12,"147,000",2025.6.12,"161,700",,PNA31186-25년4월_재고생산,주식회사 베러웨이시스템즈,74,,25년4월,2025. 4. 1
PT0543,,PNA31186_0428_0271,STCK_PT0543-골지트레이박스_블랙_200-1,발주진행완료,3000,2025.4.30,입하완료,3179,2025.5.13,"9,600,000",2025.6.18,"10,560,000",,PNA31186-25년4월_재고생산,주식회사 모아패키지,"3,200",,25년4월,2025. 4. 1
PT2828,,PNA31186_0425_3651,STCK_PT2828-투명손잡이지퍼백(L),발주진행완료,3000,2025.4.30,입하완료,3030,2025.5.14,"672,000",2025.5.9,"739,200",,PNA31186-25년4월_재고생산,착한포장,224,,25년4월,2025. 4. 1
PT2844,,PNA31186_0428_4411,STCK_PT2844-무광스트링파우치(커스텀인쇄)(L)_반투명,발주진행완료,1000,2025.4.30,입하완료,,2025.5.14,"408,182",2025.5.9,"449,000",,PNA31186-25년4월_재고생산,착한포장,408,,25년4월,2025. 4. 1
PT1572,,PNA31186_0428_1801,STCK_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,발주진행완료,1000,2025.4.30,입하완료,1000,2025.5.14,"440,000",2025.5.9,"484,000",,PNA31186-25년4월_재고생산,착한포장,440,,25년4월,2025. 4. 1
PT1373,,PNA31186_0428_1491,STCK_PT1373-유광덮개파우치_투명_000-2,발주진행완료,3000,2025.4.30,입하완료,3100,2025.5.14,"570,000",2025.5.9,"627,000",,PNA31186-25년4월_재고생산,착한포장,190,,25년4월,2025. 4. 1
PT1093,,PNA31186_0429_1071,STCK_PT1093-유광덮개파우치_투명_000-3,발주진행완료,5000,2025.4.30,입하완료,5050,2025.5.14,"1,100,000",2025.5.9,"1,210,000",,PNA31186-25년4월_재고생산,착한포장,220,,25년4월,2025. 4. 1
PT0874,,PNA31186_0428_0711,STCK_PT0874-단품박스(전용)_블랙_000-7,발주진행완료,3000,2025.4.30,입하완료,3070,2025.5.15,"1,333,000",2025.6.19,"1,466,300",,PNA31186-25년4월_재고생산,(주)청산인쇄,444,,25년4월,2025. 4. 1
PT3392,,PNA31186_0428_2251,STCK_PT3392-페이퍼G형박스(Tower)_블랙,발주진행완료,2000,2025.4.30,입하완료,2072,2025.5.13,"4,900,000",2025.6.18,"5,390,000",지지대(블랙/Tower)합판생산,PNA31186-25년4월_재고생산,주식회사 모아패키지,"2,450",,25년4월,2025. 4. 1
PT0588,,PNA31186_0428_0421,STCK_PT0588-단품박스(스탠다드)_웜그레이_000-5,발주진행완료,7000,2025.4.30,입하완료,7400,2025.5.13,"1,190,000",2025.6.19,"1,309,000",,PNA31186-25년4월_재고생산,(주)청산인쇄,170,,25년4월,2025. 4. 1
